budget,id,revenue,title,return,release_year,director
0.0,27359,0.0,Brand Upon the Brain! A Remembrance in 12 Chapters,0.0,2007,Guy Maddin
0.0,54494,0.0,The Sterile Cuckoo,0.0,1969,Alan J. Pakula
0.0,10857,5274.0,When the Wind Blows,inf,1986,Jimmy T. Murakami
0.0,81847,0.0,The Dawn Patrol,0.0,1930,Howard Hawks
0.0,43898,0.0,The Lives of a Bengal Lancer,0.0,1935,Henry Hathaway
0.0,44502,27953.0,The Piano Tuner of Earthquakes,inf,2005,Stephen Quay
120000.0,18632,0.0,A Dog's Breakfast,0.0,2007,David Hewlett
0.0,32444,0.0,Dorian Blues,0.0,2004,Tennyson Bardwell
6000000.0,7547,0.0,Come Early Morning,0.0,2006,Joey Lauren Adams
0.0,10074,14334401.0,Hot Rod,inf,2007,Akiva Schaffer
70000000.0,2270,135560026.0,Stardust,1.9365718,2007,Matthew Vaughn
0.0,757,0.0,Murder Most Foul,0.0,1964,George Pollock
0.0,15581,0.0,Who's Your Caddy?,0.0,2007,Don Michael Paul
0.0,14219,0.0,Skinwalkers,0.0,2006,James Isaac
75000000.0,35,527068851.0,The Simpsons Movie,7.02758468,2007,David Silverman
12000000.0,5857,9620399.0,I Know Who Killed Me,0.8016999166666666,2007,Chris Sivertson
28000000.0,3638,92601050.0,No Reservations,3.3071803571428573,2007,Scott Hicks
0.0,6589,0.0,Underdog,0.0,2007,Frederik Du Chau
12000000.0,8669,0.0,Charlie Bartlett,0.0,2008,Jon Poll
0.0,15934,0.0,El cantante,0.0,2006,Leon Ichaso
70000000.0,2503,442824138.0,The Bourne Ultimatum,6.326059114285714,2007,Paul Greengrass
0.0,14123,0.0,Bratz,0.0,2007,Sean McNamara
0.0,88527,0.0,Cruel Story of Youth,0.0,1960,Nagisa Ōshima
0.0,155386,0.0,La Sierra,0.0,2005,Scott Dalton
0.0,4516,0.0,My Best Friend,0.0,2006,Patrice Leconte
4000000.0,8141,2426851.0,You Kill Me,0.60671275,2007,John Dahl
0.0,59995,0.0,Wild Tigers I Have Known,0.0,2006,Cam Archer
0.0,14217,0.0,Reincarnation,0.0,2005,Takashi Shimizu
0.0,54546,0.0,China Blue,0.0,2005,Micha X. Peled
0.0,10795,0.0,Tell No One,0.0,2006,Guillaume Canet
0.0,20163,0.0,Man's Job,0.0,2007,Aleksi Salmenperä
0.0,31777,0.0,Morning Glory,0.0,1933,Lowell Sherman
0.0,33916,17393.0,Czech Dream,inf,2004,Filip Remunda
0.0,24159,0.0,12:08 East of Bucharest,0.0,2006,Corneliu Porumboiu
0.0,1721,0.0,All the Way Boys,0.0,1972,Giuseppe Colizzi
0.0,31601,0.0,Teachers,0.0,1984,Arthur Hiller
0.0,25360,0.0,Jack the Giant Killer,0.0,1962,Nathan H. Juran
0.0,34588,0.0,If I Were You,0.0,2006,Daniel Filho
0.0,40060,0.0,The Manitou,0.0,1978,William Girdler
0.0,18650,0.0,Miss Julie,0.0,1951,Alf Sjöberg
20000000.0,8363,121463226.0,Superbad,6.0731613,2007,Greg Mottola
0.0,4658,0.0,Arctic Tale,0.0,2007,Adam Ravetch
0.0,5956,719968.0,Joshua,inf,2007,George Ratliff
0.0,6535,4778376.0,Talk to Me,inf,2007,Kasi Lemmons
0.0,1127,0.0,Princesses,0.0,2005,Fernando León de Aranoa
0.0,9847,0.0,The Tripper,0.0,2006,David Arquette
0.0,23861,0.0,Command Decision,0.0,1948,Sam Wood
0.0,1393,0.0,The Cave of the Yellow Dog,0.0,2005,Byambasuren Davaa
10000000.0,2701,0.0,Abraham,0.0,1994,Joseph Sargent
0.0,12455,0.0,The Young Lieutenant,0.0,2005,Xavier Beauvois
0.0,28049,0.0,"Kill Baby, Kill",0.0,1966,Mario Bava
0.0,23495,254190.0,The War Tapes,inf,2006,Deborah Scranton
0.0,13074,0.0,Resurrecting the Champ,0.0,2007,Rod Lurie
0.0,17274,0.0,American Pastime,0.0,2007,Desmond Nakano
0.0,17350,0.0,The Brice Man,0.0,2005,James Huth
0.0,21494,0.0,Moliere,0.0,2007,Laurent Tirard
140000000.0,5174,258022233.0,Rush Hour 3,1.84301595,2007,Brett Ratner
0.0,28742,0.0,1991: The Year Punk Broke,0.0,1992,David Markey
67000000.0,9703,25303038.0,The Last Legion,0.3776572835820895,2007,Doug Lefler
0.0,22085,0.0,The Last Casino,0.0,2004,Pierre Gill
0.0,3542,0.0,Lady Chatterley,0.0,2006,Pascale Ferran
0.0,43750,0.0,Under the Yum-Yum Tree,0.0,1963,David Swift
0.0,9750,41098065.0,Balls of Fury,inf,2007,Ben Garant
16500000.0,10760,13620075.0,Sydney White,0.8254590909090909,2007,Joe Nussbaum
70000000.0,4349,86658558.0,The Kingdom,1.2379794,2007,Peter Berg
6000000.0,14223,0.0,Wind Chill,0.0,2007,Gregory Jacobs
0.0,13068,0.0,Rocket Science,0.0,2007,Jeffrey Blitz
0.0,9561,0.0,TerrorStorm: A History of Government-Sponsored Terrorism,0.0,2006,Alex Jones
6000000.0,14144,18197398.0,Daddy Day Camp,3.0328996666666668,2007,Fred Savage
80000000.0,4858,15071514.0,The Invasion,0.188393925,2007,Oliver Hirschbiegel
25000000.0,10431,40452643.0,War,1.61810572,2007,Philip G. Atwell
0.0,15156,3106835.0,Illegal Tender,inf,2007,Franc. Reyes
20000000.0,12435,47738099.0,The Nanny Diaries,2.38690495,2007,Shari Springer Berman
11000000.0,14877,0.0,September Dawn,0.0,2007,Christopher Cain
15000000.0,2082,80253908.0,Halloween,5.3502605333333335,2007,Rob Zombie
20000000.0,11835,16974459.0,Death Sentence,0.84872295,2007,James Wan
0.0,1845,19776159.0,2 Days in Paris,inf,2007,Julie Delpy
0.0,14229,0.0,Do You Like Hitchcock?,0.0,2005,Dario Argento
0.0,13385,0.0,Brighton Rock,0.0,1947,John Boulting
0.0,6609,0.0,Keoma,0.0,1976,Enzo G. Castellari
0.0,45211,0.0,Face to Face,0.0,1967,Sergio Sollima
0.0,48169,0.0,The Mercenary,0.0,1968,Sergio Corbucci
0.0,13958,0.0,The King of Kong,0.0,2007,Seth Gordon
0.0,81700,0.0,The Wool Cap,0.0,2004,Steven Schachter
0.0,2335,0.0,Taxi 4,0.0,2007,Gérard Krawczyk
0.0,10961,69136.0,Behind the Mask: The Rise of Leslie Vernon,inf,2006,Scott Glosserman
0.0,22779,0.0,Victory Through Air Power,0.0,1943,James Algar
0.0,10071,0.0,The Brothers Solomon,0.0,2007,Bob Odenkirk
21000000.0,4351,0.0,Bordertown,0.0,2006,Gregory Nava
0.0,12994,0.0,The Nines,0.0,2007,John August
0.0,42735,0.0,Die! Die! My Darling!,0.0,1965,Silvio Narizzano
0.0,2882,0.0,Hunting and Gathering,0.0,2007,Claude Berri
0.0,53975,0.0,New Wave,0.0,2008,Gaël Morel
15000000.0,13501,20380.0,The Good Night,0.0013586666666666,2007,Jake Paltrow
0.0,6916,36782781.0,"Watch Out, We're Mad",inf,1974,Marcello Fondato
0.0,84242,0.0,Stories of Lost Souls,0.0,2004,Illeana Douglas
0.0,1992,0.0,Planet Terror,0.0,2007,Robert Rodriguez
55000000.0,5176,70016220.0,3:10 to Yuma,1.2730221818181815,2007,James Mangold
39000000.0,4141,26820641.0,Shoot 'Em Up,0.6877087435897435,2007,Michael Davis
0.0,13173,0.0,The Ten,0.0,2007,David Wain
0.0,14348,0.0,An Evening with Kevin Smith,0.0,2002,J.M. Kenny
0.0,14786,0.0,Gotti,0.0,1996,Robert Harmon
0.0,31058,0.0,Bitter Rice,0.0,1949,Giuseppe De Santis
0.0,19583,0.0,Fierce People,0.0,2005,Griffin Dunne
30000000.0,4347,129266061.0,Atonement,4.3088687,2007,Joe Wright
0.0,13529,0.0,Daft Punk's Electroma,0.0,2006,Thomas Bangalter
0.0,13241,0.0,My Winnipeg,0.0,2007,Guy Maddin
0.0,523,0.0,Requiem,0.0,2006,Hans-Christian Schmid
852510.0,2009,1185783.0,"4 Months, 3 Weeks and 2 Days",1.3909314846746663,2007,Cristian Mungiu
2000000.0,12901,1431623.0,No End in Sight,0.7158115,2007,Charles Ferguson
15000000.0,13722,0.0,Mercenary for Justice,0.0,2006,Don E. FauntLeRoy
0.0,3469,0.0,Far from the Madding Crowd,0.0,1967,John Schlesinger
70000000.0,4413,69766619.0,The Brave One,0.9966659857142856,2007,Neil Jordan
23000000.0,6973,29541790.0,In the Valley of Elah,1.284425652173913,2007,Paul Haggis
2200000.0,7913,11502151.0,Rang De Basanti,5.228250454545455,2006,Rakeysh Omprakash Mehra
24000000.0,15019,9576495.0,I Could Never Be Your Woman,0.399020625,2007,Amy Heckerling
0.0,77210,0.0,Design for Living,0.0,1933,Ernst Lubitsch
4000000.0,4629,46474.0,December Boys,0.0116185,2007,Rod Hardy
0.0,15361,0.0,Shanghai Kiss,0.0,2007,Kern Konwiser
0.0,5353,0.0,The Hunting Party,0.0,2007,Richard Shepard
51500000.0,2252,55112356.0,Eastern Promises,1.0701428349514563,2007,David Cronenberg
1600000.0,14788,0.0,Bubble,0.0,2005,Steven Soderbergh
0.0,63607,0.0,27 Missing Kisses,0.0,2000,Nana Dzhordzhadze
8000000.0,13072,458232.0,Brooklyn Rules,0.057279,2007,Michael Corrente
0.0,30365,0.0,An Unreasonable Man,0.0,2007,Steve Skrovan
0.0,42170,0.0,Vengeance Is Mine,0.0,1979,Shôhei Imamura
0.0,13754,0.0,Tekkonkinkreet,0.0,2006,Michael Arias
2000000.0,14284,0.0,In the Shadow of the Moon,0.0,2007,David Sington
0.0,20308,0.0,Stephanie Daley,0.0,2006,Hilary Brougher
0.0,6641,0.0,Love and Other Disasters,0.0,2006,Alek Keshishian
0.0,15071,0.0,The Contractor,0.0,2007,Josef Rusnak
0.0,8414,0.0,Interview,0.0,2007,Steve Buscemi
22000000.0,10425,413454.0,The Death and Life of Bobby Z,0.0187933636363636,2007,John Herzfeld
0.0,24170,0.0,Private Fears in Public Places,0.0,2006,Alain Resnais
0.0,20942,0.0,House of Bamboo,0.0,1955,Samuel Fuller
45000000.0,7737,148412065.0,Resident Evil: Extinction,3.298045888888889,2007,Russell Mulcahy
22000000.0,13257,0.0,Mr. Woodcock,0.0,2007,Craig Gillespie
25000000.0,10030,59192128.0,Good Luck Chuck,2.36768512,2007,Mark Helfrich
15000000.0,5915,56255142.0,Into the Wild,3.7503428,2007,Sean Penn
22000000.0,13680,147880543.0,The Game Plan,6.721842863636364,2007,Andy Fickman
15000000.0,4588,0.0,"Lust, Caution",0.0,2007,Ang Lee
0.0,14313,5741608.0,Feast of Love,inf,2007,Robert Benton
0.0,2728,0.0,Postal,0.0,2007,Uwe Boll
0.0,2274,0.0,The Seeker: The Dark Is Rising,0.0,2007,David L. Cunningham
60000000.0,9038,127766650.0,The Heartbreak Kid,2.1294441666666666,2007,Bobby Farrelly
25000000.0,7211,68377859.0,Dan in Real Life,2.73511436,2007,Peter Hedges
16000000.0,4538,24377151.0,The Darjeeling Limited,1.5235719375,2007,Wes Anderson
21000000.0,2001,54926886.0,We Own the Night,2.615566,2007,James Gray
55000000.0,4517,74237563.0,Elizabeth: The Golden Age,1.3497738727272728,2007,Shekhar Kapur
25000000.0,4566,92991835.0,Michael Clayton,3.7196734,2007,Tony Gilroy
0.0,4520,342835.0,Sleuth,inf,2007,Kenneth Branagh
12000000.0,6615,11293663.0,Lars and the Real Girl,0.9411385833333332,2007,Craig Gillespie
30000000.0,4513,75505973.0,30 Days of Night,2.5168657666666667,2007,David Slade
27500000.0,5125,24748670.0,Rendition,0.8999516363636364,2007,Gavin Hood
16000000.0,3877,2849142.0,Things We Lost in the Fire,0.178071375,2007,Susanne Bier
0.0,8954,0.0,Reservation Road,0.0,2007,Terry George
19000000.0,4771,34619699.0,Gone Baby Gone,1.8220894210526315,2007,Ben Affleck
15000000.0,10759,0.0,The Comebacks,0.0,2007,Tom Brady
0.0,14251,0.0,Weirdsville,0.0,2007,Allan Moyle
0.0,14848,0.0,The Dog Problem,0.0,2006,Scott Caan
0.0,14930,0.0,Relative Strangers,0.0,2006,Greg Glienna
0.0,9773,0.0,Alien Autopsy,0.0,2006,Jonny Campbell
0.0,13538,0.0,Straightheads,0.0,2007,Dan Reed
0.0,18421,0.0,Climates,0.0,2006,Nuri Bilge Ceylan
30000000.0,4512,14711793.0,The Assassination of Jesse James by the Coward Robert Ford,0.4903931,2007,Andrew Dominik
0.0,84972,0.0,Chronicle of a Summer,0.0,1961,Edgar Morin
0.0,37954,0.0,The Breaking Point,0.0,1950,Michael Curtiz
0.0,39893,0.0,The Nanny,0.0,1965,Seth Holt
8000000.0,13197,143451.0,10th & Wolf,0.017931375,2006,Robert Moresco
0.0,15048,0.0,Beaufort,0.0,2007,Joseph Cedar
0.0,14041,0.0,Civic Duty,0.0,2006,Jeff Renfroe
0.0,9898,0.0,The Killing Floor,0.0,2007,Gideon Raff
0.0,1922,0.0,Irina Palm,0.0,2007,Sam Garbarski
0.0,41044,0.0,I'm Reed Fish,0.0,2007,Zackary Adler
0.0,84567,0.0,Between Heaven and Hell,0.0,1956,Richard Fleischer
0.0,15669,0.0,The Final Season,0.0,2007,David M. Evans
7300000.0,2011,0.0,Persepolis,0.0,2007,Vincent Paronnaud
0.0,5708,8159508.0,Control,inf,2007,Anton Corbijn
0.0,5951,0.0,The Jane Austen Book Club,0.0,2007,Robin Swicord
0.0,114033,0.0,...And the Pursuit of Happiness,0.0,1986,Louis Malle
0.0,13319,0.0,Frost Bite,0.0,2006,Anders Banke
0.0,33688,0.0,Jonny Vang,0.0,2003,Jens Lien
0.0,20646,0.0,Graveyard of Honor,0.0,2002,Takashi Miike
0.0,90374,0.0,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",0.0,2006,Otto Guerra
0.0,18613,0.0,Fugitive Pieces,0.0,2007,Jeremy Podeswa
0.0,9911,0.0,Outlaw,0.0,2007,Nick Love
0.0,27419,0.0,Les Bonnes Femmes,0.0,1960,Claude Chabrol
0.0,15667,0.0,The Last Winter,0.0,2006,Larry Fessenden
20000000.0,14753,0.0,Silk,0.0,2007,François Girard
0.0,46067,0.0,"Mary, Queen of Scots",0.0,1971,Charles Jarrott
0.0,50155,0.0,Can't Help Singing,0.0,1944,Frank Ryan
0.0,13066,0.0,I Want Someone to Eat Cheese With,0.0,2006,Jeff Garlin
0.0,27827,0.0,Manufacturing Dissent,0.0,2007,Debbie Melnyk 
0.0,3603,4947717.0,Black Sheep,inf,2006,Jonathan King
3800000.0,2014,17804565.0,The Edge of Heaven,4.685411842105263,2007,Fatih Akin
15000000.0,17202,55184721.0,Why Did I Get Married?,3.6789814,2007,Tyler Perry
10000000.0,663,139352633.0,Saw IV,13.9352633,2007,Darren Lynn Bousman
0.0,9262,0.0,My Mom's New Boyfriend,0.0,2008,George Gallo
0.0,15651,312751.0,For the Bible Tells Me So,inf,2007,Daniel G. Karslake 
0.0,27276,0.0,Gemini,0.0,1999,Shinya Tsukamoto
0.0,95560,0.0,The Monster Walks,0.0,1932,Frank R. Strayer
420000.0,25476,0.0,Scum,0.0,1979,Alan Clarke
0.0,48301,0.0,Return to the 36th Chamber,0.0,1980,Liu Chia-Liang
0.0,29362,0.0,Full of It,0.0,2007,Christian Charles
0.0,33931,0.0,The Sea Wolf,0.0,1941,Michael Curtiz
0.0,12646,0.0,Valhalla,0.0,1986,Peter Madsen
2700000.0,20605,0.0,The City of Violence,0.0,2006,Ryoo Seung-wan
0.0,14279,0.0,My Kid Could Paint That,0.0,2007,Amir Bar-Lev
0.0,20607,0.0,"Dawn Breaks, Which Is No Small Thing",0.0,1989,José Luis Cuerda
0.0,2015,0.0,Secret Sunshine,0.0,2007,Lee Chang-dong
0.0,28007,0.0,The Reckless Moment,0.0,1949,Max Ophüls
4000000.0,7347,0.0,Elite Squad,0.0,2007,José Padilha
0.0,14421,0.0,The Year My Parents Went On Vacation,0.0,2006,Cao Hamburger
0.0,5718,1027699.0,King of California,inf,2007,Mike Cahill
0.0,5126,0.0,Martian Child,0.0,2007,Menno Meyjes
0.0,16126,0.0,Flight of the Living Dead: Outbreak on a Plane,0.0,2007,Scott Thomas
0.0,18731,0.0,Last Hero in China,0.0,1993,Wong Jing
0.0,37005,0.0,All Souls Day: Dia de los Muertos,0.0,2005,Jeremy Kasten
5000000.0,18442,0.0,Decoys,0.0,2004,Matthew Hastings
0.0,42173,0.0,Chilly Scenes of Winter,0.0,1979,Joan Micklin Silver
100000000.0,4982,266465037.0,American Gangster,2.66465037,2007,Ridley Scott
150000000.0,5559,287594577.0,Bee Movie,1.91729718,2007,Steve Hickner
1700000.0,25755,0.0,Citizen Dog,0.0,2004,Wisit Sasanatieng
18000000.0,7972,25005257.0,Before the Devil Knows You're Dead,1.3891809444444445,2007,Sidney Lumet
14000000.0,2013,19777647.0,The Diving Bell and the Butterfly,1.4126890714285714,2007,Julian Schnabel
25000000.0,6977,171600000.0,No Country for Old Men,6.864,2007,Joel Coen
0.0,39127,0.0,Ripley Under Ground,0.0,2005,Roger Spottiswoode
0.0,4953,0.0,Be Kind Rewind,0.0,2008,Michel Gondry
1000000.0,10520,18479.0,Itty Bitty Titty Committee,0.018479,2007,Jamie Babbit
0.0,26336,0.0,Crazy Love,0.0,2007,Dan Klores
0.0,37368,0.0,The Fugitive,0.0,1947,John Ford
0.0,19026,0.0,Azur & Asmar: The Princes' Quest,0.0,2006,Michel Ocelot
25000000.0,5123,66122026.0,August Rush,2.64488104,2007,Kirsten Sheridan
0.0,16203,0.0,Space Is the Place,0.0,1974,John Coney
0.0,53827,0.0,The Dawn Rider,0.0,1935,Robert N. Bradbury
0.0,18612,0.0,The Desperate Hours,0.0,1955,William Wyler
0.0,5817,0.0,"You, the Living",0.0,2007,Roy Andersson
0.0,13363,0.0,The Man from Earth,0.0,2007,Richard Schenkman
3.0,43987,4.0,No Mercy for the Rude,1.3333333333333333,2006,Cheol-hie Park
0.0,32726,0.0,Hellfighters,0.0,1968,Andrew V. McLaglen
35000000.0,4515,63215872.0,Lions for Lambs,1.8061677714285715,2007,Robert Redford
100000000.0,5375,97838349.0,Fred Claus,0.97838349,2007,David Dobkin
70000000.0,2310,195735876.0,Beowulf,2.7962268,2007,Robert Zemeckis
0.0,2284,69474661.0,Mr. Magorium's Wonder Emporium,inf,2007,Zach Helm
45000000.0,6639,4607608.0,Love in the Time of Cholera,0.1023912888888888,2007,Mike Newell
17000000.0,4723,374743.0,Southland Tales,0.0220437058823529,2006,Richard Kelly
0.0,29162,0.0,Ever Since the World Ended,0.0,2001,Calum Grant
0.0,48267,0.0,The American Soldier,0.0,1970,Rainer Werner Fassbinder
0.0,16768,0.0,An Evening with Kevin Smith 2: Evening Harder,0.0,2006,J.M. Kenny
0.0,21296,0.0,Kansas City Confidential,0.0,1952,Phil Karlson
0.0,24732,0.0,Harrison Bergeron,0.0,1995,Bruce Pittman
3000000.0,10251,0.0,5ive Girls,0.0,2006,Warren P. Sonoda
0.0,15006,22136.0,Rails & Ties,inf,2007,Alison Eastwood
0.0,24060,0.0,Darfur Now,0.0,2007,Ted Braun
4000000.0,34898,0.0,Heavens Fall,0.0,2006,Terry Green 
0.0,12555,0.0,I Served the King of England,0.0,2006,Jiří Menzel
0.0,22606,0.0,Texas Terror,0.0,1935,Robert N. Bradbury
190000.0,13561,0.0,Murder Party,0.0,2007,Jeremy Saulnier
0.0,13168,8768.0,Smiley Face,inf,2007,Gregg Araki
4000000.0,20714,7537453.0,12,1.88436325,2007,Nikita Mikhalkov
0.0,11148,0.0,XXY,0.0,2007,Lucía Puenzo
0.0,46872,0.0,The Steel Helmet,0.0,1951,Samuel Fuller
0.0,18312,0.0,Endgame: Blueprint for Global Enslavement,0.0,2007,Alex Jones
0.0,17460,0.0,Blame It on Fidel!,0.0,2006,Julie Gavras
18000000.0,5876,57096190.0,The Mist,3.172010555555556,2007,Frank Darabont
85000000.0,4523,340487652.0,Enchanted,4.005737082352941,2007,Kevin Lima
24000000.0,1620,99965753.0,Hitman,4.165239708333333,2007,Xavier Gens
13000000.0,15250,0.0,This Christmas,0.0,2007,Preston A. Whitmore II
8000000.0,13474,7766240.0,P2,0.97078,2007,Franck Khalfoun
9100000.0,8079,37707444.0,Om Shanti Om,4.143675164835165,2007,Farah Khan
86000000.0,13483,14373825.0,Awake,0.1671375,2007,Joby Harold
180000000.0,2268,372234864.0,The Golden Compass,2.067971466666666,2007,Chris Weitz
150000000.0,6479,585349010.0,I Am Legend,3.902326733333333,2007,Francis Lawrence
60000000.0,6477,361366633.0,Alvin and the Chipmunks,6.022777216666666,2007,Tim Hill
0.0,7249,0.0,Futurama: Bender's Big Score,0.0,2007,Dwayne Carey-Hill
0.0,44783,0.0,Symbiopsychotaxiplasm: Take One,0.0,1968,William Greaves
10000000.0,13998,0.0,Margot at the Wedding,0.0,2007,Noah Baumbach
20000000.0,3902,4001121.0,I'm Not There.,0.20005605,2007,Todd Haynes
0.0,18631,0.0,Beyond The Law,0.0,1992,Larry Ferguson
0.0,43308,0.0,The Shepherd of the Hills,0.0,1941,Henry Hathaway
0.0,11476,0.0,As Far As My Feet Will Carry Me,0.0,2001,Hardy Martins
0.0,8272,0.0,The Savages,0.0,2007,Tamara Jenkins
4000000.0,13186,0.0,Wrong Turn 2: Dead End,0.0,2007,Joe Lynch
0.0,6537,44000000.0,The Orphanage,inf,2007,Juan Antonio Bayona
0.0,43798,0.0,That Hamilton Woman,0.0,1941,Alexander Korda
7500000.0,7326,231411584.0,Juno,30.854877866666666,2007,Jason Reitman
30000000.0,1874,0.0,Goodbye Bafana,0.0,2007,Bille August
0.0,55192,0.0,Tokyo Twilight,0.0,1957,Yasujirō Ozu
0.0,33003,0.0,Maxed Out,0.0,2006,James D. Scurlock
10000000.0,1989,21786738.0,My Blueberry Nights,2.1786738,2007,Wong Kar-wai
0.0,4946,0.0,The Swimming Pool,0.0,1969,Jacques Deray
0.0,24123,0.0,Cake,0.0,2005,Nisha Ganatra
9000000.0,28522,0.0,Day of the Dead 2: Contagium,0.0,2005,Ana Clavell
0.0,48266,0.0,Ma Mère,0.0,2004,Christophe Honoré
0.0,71848,0.0,Noise,0.0,2004,Tony Spiridakis
0.0,34424,0.0,Party Monster: The Shockumentary,0.0,1998,Fenton Bailey
7800000.0,25460,0.0,Return to Sender,0.0,2004,Bille August
0.0,25740,0.0,"Buy the Ticket, Take the Ride",0.0,2006,Tom Thurman
0.0,13076,0.0,Starting Out in the Evening,0.0,2007,Andrew Wagner
5000000.0,11600,782102.0,Redacted,0.1564204,2007,Brian De Palma
0.0,35237,0.0,Suicide Killers,0.0,2006,Pierre Rehov
0.0,13023,0.0,The Devil Came on Horseback,0.0,2007,Ricki Stern
0.0,150938,0.0,All Passion Spent,0.0,1986,Martyn Friend
900000.0,46902,82701.0,The Treatment,0.09189,2006,Oren Rudavsky
0.0,10884,0.0,10 Questions for the Dalai Lama,0.0,2006,Rick Ray
0.0,13348,0.0,Helvetica,0.0,2007,Gary Hustwit
0.0,64942,0.0,Mary,0.0,2005,Abel Ferrara
1300000.0,25784,639000.0,Journey from the Fall,0.4915384615384615,2006,Ham Tran
45000000.0,7350,175372502.0,The Bucket List,3.8971667111111112,2007,Rob Reiner
7000.0,66110,0.0,Fall from Grace,0.0,2007,K. Ryan Jones
0.0,26600,0.0,Between Two Worlds,0.0,1944,Edward A. Blatt
20000000.0,7979,73276047.0,The Kite Runner,3.66380235,2007,Marc Forster
0.0,20567,0.0,Sex and Fury,0.0,1973,Norifumi Suzuki
0.0,45126,0.0,Regular Lovers,0.0,2005,Philippe Garrel
1500000.0,52473,0.0,Allegro,0.0,2005,Christoffer Boe
0.0,12171,0.0,The Deaths of Ian Stone,0.0,2007,Dario Piana
0.0,157373,0.0,Commune,0.0,2005,Jonathan Berman
0.0,71066,0.0,Robin Hood,0.0,1922,Allan Dwan
0.0,13299,0.0,Train Man,0.0,2005,Shôsuke Murakami
20000000.0,13250,0.0,Butterfly on a Wheel,0.0,2007,Mike Barker
0.0,42790,0.0,Seduced and Abandoned,0.0,1964,Pietro Germi
0.0,9867,0.0,The Go-Getter,0.0,2007,Martin Hynes
0.0,15495,0.0,The Hamiltons,0.0,2006,Phil Flores
0.0,53896,135893.0,Close My Eyes,inf,1991,Stephen Poliakoff
0.0,14148,0.0,The Flock,0.0,2007,Andrew Lau
19600000.0,48737,0.0,The Maidens' Conspiracy,0.0,2006,Vicente Aranda
0.0,13198,0.0,Wristcutters: A Love Story,0.0,2006,Goran Dukic
0.0,14804,0.0,Vitus,0.0,2006,Fredi M. Murer
8000000.0,111744,0.0,Joe and Max,0.0,2002,Steve James
0.0,36328,0.0,Longford,0.0,2006,Tom Hooper
0.0,23817,0.0,The Big Bad Swim,0.0,2006,Ishai Setton
50000000.0,13885,152000000.0,Sweeney Todd: The Demon Barber of Fleet Street,3.04,2007,Tim Burton
130000000.0,6637,457363168.0,National Treasure: Book of Secrets,3.5181782153846157,2007,Jon Turteltaub
0.0,12130,0.0,I Don't Want to Sleep Alone,0.0,2006,Tsai Ming-liang
25000000.0,7345,77208711.0,There Will Be Blood,3.08834844,2007,Paul Thomas Anderson
0.0,42529,0.0,W.R. - Mysteries of the Organism,0.0,1971,Dusan Makavejev
75000000.0,6538,119000410.0,Charlie Wilson's War,1.5866721333333331,2007,Mike Nichols
0.0,40682,0.0,The Train Robbers,0.0,1973,Burt Kennedy
40000000.0,440,41797066.0,Aliens vs Predator: Requiem,1.04492665,2007,Colin Strause
35000000.0,6575,18317151.0,Walk Hard: The Dewey Cox Story,0.5233471714285715,2007,Jake Kasdan
8300000.0,19213,0.0,Pledge This!,0.0,2006,William Heins
0.0,19103,0.0,As You Like It,0.0,2006,Kenneth Branagh
0.0,6076,81303447.0,Rabbit Without Ears,inf,2007,Til Schweiger
0.0,9546,0.0,Ricochet,0.0,1991,Russell Mulcahy
0.0,40860,0.0,Drained,0.0,2006,Heitor Dhalia
0.0,111854,0.0,Chicks With Sticks,0.0,2005,Kari Skogland
15000000.0,14047,30226144.0,The Great Debaters,2.0150762666666666,2007,Denzel Washington
0.0,1488,0.0,Mongolian Ping Pong,0.0,2005,Ning Hao
0.0,14118,0.0,Dedication,0.0,2007,Justin Theroux
40000000.0,54318,103071443.0,The Water Horse,2.576786075,2007,Jay Russell
0.0,69315,0.0,Battlestar Galactica: Razor,0.0,2007,Félix Enríquez Alcalá
0.0,45871,0.0,The Mission,0.0,1999,Johnnie To
30000000.0,6023,156835339.0,P.S. I Love You,5.2278446333333335,2007,Richard LaGravenese
0.0,26990,5800000.0,The Perfect Holiday,inf,2007,Lance Rivera
30000000.0,6557,160259319.0,27 Dresses,5.3419773,2008,Anne Fletcher
0.0,107282,0.0,Savages,0.0,1972,James Ivory
0.0,28363,0.0,The Mad Magician,0.0,1954,John Brahm
0.0,17181,0.0,Nanking,0.0,2007,Bill Guttentag
0.0,69557,0.0,The Pumpkin Eater,0.0,1964,Jack Clayton
0.0,110909,0.0,Things I Never Told You,0.0,1996,Isabel Coixet
0.0,31068,0.0,Killing Words,0.0,2003,Laura Mañá
0.0,60141,0.0,Lavoura Arcaica,0.0,2001,Luiz Fernando Carvalho
200000.0,32307,0.0,Santa Claus Conquers the Martians,0.0,1964,Nicholas Webster
0.0,49367,0.0,Two Sons of Francisco,0.0,2005,Breno Silveira
0.0,28272,0.0,Equinox Flower,0.0,1958,Yasujirō Ozu
0.0,4787,0.0,Cassandra's Dream,0.0,2007,Woody Allen
