id,spoken_languages,title
32275,"[{'iso_639_1': 'en', 'name': 'English'}]",Duel in the Sun
36657,"[{'iso_639_1': 'en', 'name': 'English'}]",X-Men
44490,"[{'iso_639_1': 'en', 'name': 'English'}]",Chuck & Buck
47585,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The Five Senses
1448,"[{'iso_639_1': 'en', 'name': 'English'}]",The Wisdom of Crocodiles
36047,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The In Crowd
2655,"[{'iso_639_1': 'en', 'name': 'English'}]",What Lies Beneath
12599,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Pokémon: The Movie 2000
33828,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Criminal Lovers
93,"[{'iso_639_1': 'en', 'name': 'English'}]",Anatomy of a Murder
9278,"[{'iso_639_1': 'en', 'name': 'English'}]",Freejack
90715,"[{'iso_639_1': 'en', 'name': 'English'}]",Greaser's Palace
59181,"[{'iso_639_1': 'en', 'name': 'English'}]",H.O.T.S.
22167,"[{'iso_639_1': 'en', 'name': 'English'}]",Knightriders
18118,"[{'iso_639_1': 'en', 'name': 'English'}]",Mackenna's Gold
11940,"[{'iso_639_1': 'en', 'name': 'English'}]",Sinbad and the Eye of the Tiger
24167,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Two Women
10276,"[{'iso_639_1': 'en', 'name': 'English'}]",What About Bob?
19380,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",White Sands
13783,"[{'iso_639_1': 'af', 'name': 'Afrikaans'}, {'iso_639_1': 'en', 'name': 'English'}]",Breaker Morant
11624,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
15867,"[{'iso_639_1': 'en', 'name': 'English'}]",Interiors
11686,"[{'iso_639_1': 'en', 'name': 'English'}]",Love and Death
29263,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Official Story
46754,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",The Other Side of Sunday
18702,"[{'iso_639_1': 'en', 'name': 'English'}]",Pot o' Gold
11830,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Tampopo
16110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Thomas and the Magic Railroad
12107,"[{'iso_639_1': 'en', 'name': 'English'}]",Nutty Professor II: The Klumps
10401,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The Girl on the Bridge
32640,"[{'iso_639_1': 'en', 'name': 'English'}]",Wonderland
10641,"[{'iso_639_1': 'en', 'name': 'English'}]",Autumn in New York
6282,"[{'iso_639_1': 'en', 'name': 'English'}]",Coyote Ugly
9383,"[{'iso_639_1': 'en', 'name': 'English'}]",Hollow Man
5551,"[{'iso_639_1': 'en', 'name': 'English'}]",Space Cowboys
277726,[],Better Living
43079,"[{'iso_639_1': 'en', 'name': 'English'}]",Mad About Mambo
27723,"[{'iso_639_1': 'en', 'name': 'English'}]",Psycho Beach Party
2360,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Saving Grace
28043,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Black Sabbath
33468,"[{'iso_639_1': 'en', 'name': 'English'}]",The Brain That Wouldn't Die
21866,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Bronco Billy
33408,"[{'iso_639_1': 'en', 'name': 'English'}]",The Crush
11589,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Kelly's Heroes
15158,"[{'iso_639_1': 'en', 'name': 'English'}]",Phantasm II
16139,"[{'iso_639_1': 'en', 'name': 'English'}]",Phantasm III: Lord of the Dead
16146,"[{'iso_639_1': 'en', 'name': 'English'}]",Phantasm IV: Oblivion
26515,"[{'iso_639_1': 'en', 'name': 'English'}]",Pumpkinhead
11856,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'lo', 'name': ''}]",Air America
13567,"[{'iso_639_1': 'en', 'name': 'English'}]",Sleepaway Camp
10860,"[{'iso_639_1': 'en', 'name': 'English'}]",Steel Magnolias
8420,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",...And God Created Woman
18391,"[{'iso_639_1': 'en', 'name': 'English'}]",Easy Money
20850,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Ilsa: She Wolf of the SS
39473,"[{'iso_639_1': 'en', 'name': 'English'}]",Silent Fall
27452,"[{'iso_639_1': 'en', 'name': 'English'}]",The Spiral Staircase
77571,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",What Ever Happened to Aunt Alice?
38548,"[{'iso_639_1': 'en', 'name': 'English'}]",Margaret Cho: I'm the One That I Want
20438,"[{'iso_639_1': 'en', 'name': 'English'}]",The Tao of Steve
274868,[],The Tic Code
2211,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Aimee & Jaguar
46991,"[{'iso_639_1': 'fr', 'name': 'Français'}]",An Affair of Love
201581,"[{'iso_639_1': 'en', 'name': 'English'}]",The Autumn Heart
10391,"[{'iso_639_1': 'en', 'name': 'English'}]",Bless the Child
14195,"[{'iso_639_1': 'en', 'name': 'English'}]",Cecil B. Demented
15665,"[{'iso_639_1': 'en', 'name': 'English'}]",The Eyes of Tammy Faye
45905,[],The Opportunists
10393,"[{'iso_639_1': 'en', 'name': 'English'}]",The Replacements
18168,"[{'iso_639_1': 'en', 'name': 'English'}]",About Adam
8843,"[{'iso_639_1': 'en', 'name': 'English'}]",The Cell
10643,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Godzilla 2000
23618,"[{'iso_639_1': 'en', 'name': 'English'}]",The Original Kings of Comedy
117262,"[{'iso_639_1': 'en', 'name': 'English'}]",Sunset Strip
30946,"[{'iso_639_1': 'en', 'name': 'English'}]",All the Rage
37136,"[{'iso_639_1': 'en', 'name': 'English'}]",The Naked Gun: From the Files of Police Squad!
37137,"[{'iso_639_1': 'en', 'name': 'English'}]",The Naked Gun 2½: The Smell of Fear
23283,"[{'iso_639_1': 'en', 'name': 'English'}]",Our Town
3110,"[{'iso_639_1': 'en', 'name': 'English'}]",Shane
14698,"[{'iso_639_1': 'en', 'name': 'English'}]","Suddenly, Last Summer"
11694,"[{'iso_639_1': 'en', 'name': 'English'}]",Cat Ballou
47434,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",A Couch in New York
39891,"[{'iso_639_1': 'en', 'name': 'English'}]",The Devil Rides Out
76891,"[{'iso_639_1': 'en', 'name': 'English'}]",Jerry and Tom
9651,"[{'iso_639_1': 'en', 'name': 'English'}]",Supergirl
26865,"[{'iso_639_1': 'en', 'name': 'English'}]",X: The Unknown
11398,"[{'iso_639_1': 'en', 'name': 'English'}]",The Art of War
161687,[],The Ballad of Ramblin' Jack
26244,"[{'iso_639_1': 'en', 'name': 'English'}]",Phish: Bittersweet Motel
1588,"[{'iso_639_1': 'en', 'name': 'English'}]",Bring It On
287821,[],Catfish in Black Bean Sauce
19150,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Crew
25128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Love & Sex
18153,"[{'iso_639_1': 'en', 'name': 'English'}]",Steal This Movie
30910,[],Went to Coney Island on a Mission from God... Be Back by Five
41282,"[{'iso_639_1': 'en', 'name': 'English'}]",Skipped Parts
12211,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'gd', 'name': ''}]",Highlander: Endgame
137236,"[{'iso_639_1': 'en', 'name': 'English'}]",Backstage
9995,"[{'iso_639_1': 'en', 'name': 'English'}]",Turn It Up
1698,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Anatomy
10480,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Nurse Betty
80713,"[{'iso_639_1': 'es', 'name': 'Español'}]",Alone
10685,"[{'iso_639_1': 'vi', 'name': 'Tiếng Việt'}, {'iso_639_1': 'en', 'name': 'English'}]",The Watcher
1619,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The Way of the Gun
786,"[{'iso_639_1': 'en', 'name': 'English'}]",Almost Famous
14805,"[{'iso_639_1': 'en', 'name': 'English'}]",Bait
51179,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Circus
46119,"[{'iso_639_1': 'en', 'name': 'English'}]",Crime + Punishment in Suburbia
18074,"[{'iso_639_1': 'en', 'name': 'English'}]",Duets
170767,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Goya in Bordeaux
77332,[],Urbania
27665,"[{'iso_639_1': 'en', 'name': 'English'}]",Uninvited Guest
29015,"[{'iso_639_1': 'en', 'name': 'English'}]",The Specials
10562,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Under Suspicion
201724,"[{'iso_639_1': 'en', 'name': 'English'}]",Prince of Central Park
12212,"[{'iso_639_1': 'en', 'name': 'English'}]",Urban Legends: Final Cut
14629,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}]",Woman on Top
16,"[{'iso_639_1': 'en', 'name': 'English'}]",Dancer in the Dark
13785,"[{'iso_639_1': 'en', 'name': 'English'}]",Best in Show
34299,"[{'iso_639_1': 'en', 'name': 'English'}]",Beautiful
15752,[],Barenaked in America
22597,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",The Broken Hearts Club: A Romantic Comedy
19348,"[{'iso_639_1': 'en', 'name': 'English'}]",Girlfight
10637,"[{'iso_639_1': 'en', 'name': 'English'}]",Remember the Titans
9003,"[{'iso_639_1': 'en', 'name': 'English'}]",Hellraiser
9064,"[{'iso_639_1': 'en', 'name': 'English'}]",Hellbound: Hellraiser II
11569,"[{'iso_639_1': 'en', 'name': 'English'}]",Hellraiser III: Hell on Earth
10434,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]","Faraway, So Close!"
26484,"[{'iso_639_1': 'en', 'name': 'English'}]",Beach Party
39113,"[{'iso_639_1': 'en', 'name': 'English'}]",Bikini Beach
38126,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Return of the Fly
53617,"[{'iso_639_1': 'en', 'name': 'English'}]",Pajama Party
469,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Stranger Than Paradise
2160,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Voyage to the Bottom of the Sea
2161,"[{'iso_639_1': 'en', 'name': 'English'}]",Fantastic Voyage
3073,"[{'iso_639_1': 'en', 'name': 'English'}]",Abbott and Costello Meet Frankenstein
911,"[{'iso_639_1': 'en', 'name': 'English'}]",The Bank Dick
10973,"[{'iso_639_1': 'en', 'name': 'English'}]",Creature from the Black Lagoon
34077,"[{'iso_639_1': 'en', 'name': 'English'}]",The Giant Gila Monster
10787,"[{'iso_639_1': 'en', 'name': 'English'}]",The Invisible Man
43109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Killer Shrews
43230,"[{'iso_639_1': 'en', 'name': 'English'}]",Kronos
15855,"[{'iso_639_1': 'en', 'name': 'English'}]",Phantom of the Opera
9507,"[{'iso_639_1': 'en', 'name': 'English'}]",Runaway
27475,"[{'iso_639_1': 'en', 'name': 'English'}]",The Slumber Party Massacre
27764,"[{'iso_639_1': 'en', 'name': 'English'}]",Slumber Party Massacre II
27767,"[{'iso_639_1': 'en', 'name': 'English'}]",Slumber Party Massacre III
40760,"[{'iso_639_1': 'en', 'name': 'English'}]",Sorority House Massacre
40446,"[{'iso_639_1': 'en', 'name': 'English'}]",Sorority House Massacre II
24664,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Bamboozled
21370,"[{'iso_639_1': 'en', 'name': 'English'}]",Bootmen
20455,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Digimon: The Movie
10461,"[{'iso_639_1': 'en', 'name': 'English'}]",Get Carter
1485,"[{'iso_639_1': 'en', 'name': 'English'}]",Get Carter
1597,"[{'iso_639_1': 'en', 'name': 'English'}]",Meet the Parents
641,"[{'iso_639_1': 'en', 'name': 'English'}]",Requiem for a Dream
10687,"[{'iso_639_1': 'en', 'name': 'English'}]",Tigerland
63956,[],Two Family House
6521,"[{'iso_639_1': 'en', 'name': 'English'}]",The Contender
10763,"[{'iso_639_1': 'en', 'name': 'English'}]",Dr. T and the Women
100975,"[{'iso_639_1': 'en', 'name': 'English'}]",Just Looking
16888,"[{'iso_639_1': 'en', 'name': 'English'}]",The Ladies Man
10383,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Lost Souls
21142,"[{'iso_639_1': 'en', 'name': 'English'}]",Billy Jack
78140,"[{'iso_639_1': 'en', 'name': 'English'}]",Billy Jack Goes to Washington
2134,"[{'iso_639_1': 'en', 'name': 'English'}]",The Time Machine
18801,"[{'iso_639_1': 'en', 'name': 'English'}]",Haunted
18498,"[{'iso_639_1': 'en', 'name': 'English'}]",Ghoulies
28605,"[{'iso_639_1': 'en', 'name': 'English'}]",Ghoulies II
42797,"[{'iso_639_1': 'en', 'name': 'English'}]",The Unsinkable Molly Brown
13465,"[{'iso_639_1': 'en', 'name': 'English'}]",The Adventures of Ichabod and Mr. Toad
27033,"[{'iso_639_1': 'en', 'name': 'English'}]",The Strange Love of Martha Ivers
20367,"[{'iso_639_1': 'en', 'name': 'English'}]",Detour
71,"[{'iso_639_1': 'en', 'name': 'English'}]",Billy Elliot
1636,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Bedazzled
10647,"[{'iso_639_1': 'en', 'name': 'English'}]",Pay It Forward
19204,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The Beyond
13762,"[{'iso_639_1': 'en', 'name': 'English'}]",The Private Eyes
12207,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",The Legend of Drunken Master
11531,"[{'iso_639_1': 'en', 'name': 'English'}]",Book of Shadows: Blair Witch 2
24100,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",The Little Vampire
10783,"[{'iso_639_1': 'en', 'name': 'English'}]",Lucky Numbers
47302,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Stardom
4327,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Charlie's Angels
4958,"[{'iso_639_1': 'en', 'name': 'English'}]",The Legend of Bagger Vance
9678,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Little Nicky
11978,"[{'iso_639_1': 'en', 'name': 'English'}]",Men of Honor
8870,"[{'iso_639_1': 'en', 'name': 'English'}]",Red Planet
77434,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}, {'iso_639_1': 'yi', 'name': ''}]",What's Cooking?
14295,"[{'iso_639_1': 'en', 'name': 'English'}]",You Can Count on Me
681,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Diamonds Are Forever
11372,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Eagle Has Landed
8452,"[{'iso_639_1': 'en', 'name': 'English'}]",The 6th Day
10862,"[{'iso_639_1': 'en', 'name': 'English'}]",Bounce
8871,"[{'iso_639_1': 'en', 'name': 'English'}]",How the Grinch Stole Christmas
34045,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",One Day in September
16340,"[{'iso_639_1': 'en', 'name': 'English'}]",Rugrats in Paris: The Movie
10481,"[{'iso_639_1': 'en', 'name': 'English'}]",102 Dalmatians
10867,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Malena
10876,"[{'iso_639_1': 'en', 'name': 'English'}]",Quills
9741,"[{'iso_639_1': 'en', 'name': 'English'}]",Unbreakable
79920,[],Boys Life 3
146,"[{'iso_639_1': 'zh', 'name': '普通话'}]","Crouching Tiger, Hidden Dragon"
11849,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Dungeons & Dragons
11983,"[{'iso_639_1': 'en', 'name': 'English'}]",Proof of Life
11678,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Vertical Limit
2669,"[{'iso_639_1': 'en', 'name': 'English'}]",The Bounty
20721,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Code of Silence
2609,"[{'iso_639_1': 'en', 'name': 'English'}]","Planes, Trains and Automobiles"
12714,"[{'iso_639_1': 'en', 'name': 'English'}]",She's Having a Baby
92603,"[{'iso_639_1': 'es', 'name': 'Español'}]",Secrets of the Heart
708,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'sk', 'name': 'Slovenčina'}]",The Living Daylights
1857,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",The Transformers: The Movie
10673,"[{'iso_639_1': 'en', 'name': 'English'}]",Wall Street
2604,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Born on the Fourth of July
10132,"[{'iso_639_1': 'en', 'name': 'English'}]",Talk Radio
11064,"[{'iso_639_1': 'en', 'name': 'English'}]",Brewster's Millions
107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Snatch
40820,"[{'iso_639_1': 'en', 'name': 'English'}]",Punchline
37716,[],Mr Accident
392,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Chocolat
8859,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}]","Dude, Where’s My Car?"
11688,"[{'iso_639_1': 'en', 'name': 'English'}]",The Emperor's New Groove
12509,"[{'iso_639_1': 'en', 'name': 'English'}]",Pollock
3981,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",What Women Want
711,"[{'iso_639_1': 'en', 'name': 'English'}]",Finding Forrester
2046,"[{'iso_639_1': 'en', 'name': 'English'}]",The Gift
5001,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Before Night Falls
8358,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Cast Away
5994,"[{'iso_639_1': 'en', 'name': 'English'}]",The Family Man
25520,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The House of Mirth
1493,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Miss Congeniality
25660,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Nowhere to Hide
134,"[{'iso_639_1': 'en', 'name': 'English'}]","O Brother, Where Art Thou?"
62677,"[{'iso_639_1': 'en', 'name': 'English'}]",Songcatcher
21991,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",State and Main
10577,"[{'iso_639_1': 'en', 'name': 'English'}]",Dracula 2000
21355,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",All the Pretty Horses
29122,"[{'iso_639_1': 'en', 'name': 'English'}]",An Everlasting Piece
11973,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Thirteen Days
1900,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Traffic
44853,"[{'iso_639_1': 'en', 'name': 'English'}]",The Claim
10873,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Shadow of the Vampire
26719,"[{'iso_639_1': 'en', 'name': 'English'}]",House of Games
31583,"[{'iso_639_1': 'en', 'name': 'English'}]",Kill Me Again
15739,"[{'iso_639_1': 'en', 'name': 'English'}]",Annie
15413,"[{'iso_639_1': 'en', 'name': 'English'}]",Don't Tell Mom the Babysitter's Dead
2623,"[{'iso_639_1': 'en', 'name': 'English'}]",An Officer and a Gentleman
11209,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Alamo
13715,"[{'iso_639_1': 'en', 'name': 'English'}]",At Close Range
19108,"[{'iso_639_1': 'en', 'name': 'English'}]",Breaker! Breaker!
8043,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Breakheart Pass
43258,"[{'iso_639_1': 'en', 'name': 'English'}]",Friendly Persuasion
10655,"[{'iso_639_1': 'en', 'name': 'English'}]",Gettysburg
75490,"[{'iso_639_1': 'en', 'name': 'English'}]",Imaginary Crimes
42261,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Rancho Deluxe
34794,"[{'iso_639_1': 'en', 'name': 'English'}]",The St  Francisville Experiment
9989,"[{'iso_639_1': 'en', 'name': 'English'}]",Antitrust
18828,"[{'iso_639_1': 'en', 'name': 'English'}]",Double Take
9816,"[{'iso_639_1': 'en', 'name': 'English'}]",Save the Last Dance
20637,"[{'iso_639_1': 'en', 'name': 'English'}]",Panic
5955,"[{'iso_639_1': 'en', 'name': 'English'}]",The Pledge
125498,"[{'iso_639_1': 'en', 'name': 'English'}]",Kids World
77825,"[{'iso_639_1': 'zh', 'name': '普通话'}]",The Personals
220976,"[{'iso_639_1': 'en', 'name': 'English'}]",The Amati Girls
