budget,id,revenue,title,belongs_to_collection_name
14000000.0,10998,320145693.0,Fatal Attraction,
15000000.0,12235,0.0,Jagged Edge,
23000000.0,36094,5820015.0,Stanley & Iris,
30000000.0,9013,38413606.0,Midnight Run,
0.0,11005,52096475.0,Awakenings,
0.0,59820,0.0,Come See the Paradise,
75000000.0,2924,152368585.0,Backdraft,
24000000.0,177,41895491.0,The Fisher King,Toy Story Collection
18000000.0,38557,11500000.0,The River,
0.0,42087,0.0,Country,
0.0,13681,0.0,Places in the Heart,
0.0,34760,442000.0,"'night, Mother",
100000000.0,9946,211989043.0,End of Days,
90000000.0,863,497366869.0,Toy Story 2,
0.0,31582,4488529.0,Flawless,
0.0,125520,0.0,Miss Julie,
38000000.0,22267,635096.0,Ride with the Devil,
312000.0,55123,1281176.0,Tumbleweeds,
0.0,5486,0.0,A Bay of Blood,
0.0,10411,46434570.0,The Distinguished Gentleman,
0.0,41462,0.0,The Hitch-Hiker,
0.0,1718,0.0,Santa Fe Trail,
0.0,28604,0.0,Lauderdale,
0.0,15506,0.0,Agnes Browne,
23000000.0,20024,10827816.0,The End of the Affair,
0.0,78256,0.0,The End of the Affair,
0.0,13787,0.0,Holy Smoke!,
0.0,54933,0.0,A Map of the World,
0.0,9684,0.0,Sweet and Lowdown,
47000000.0,9586,15691192.0,The Bonfire of the Vanities,
0.0,41638,0.0,Broadway Damage,
0.0,70801,0.0,Daddy-Long-Legs,
0.0,33015,0.0,Go West,
0.0,777,0.0,Grand Illusion,
0.0,21887,0.0,The Great Santini,The Jake Gittes Collection
0.0,5652,0.0,The James Dean Story,
0.0,19664,0.0,The Sea Wolves,
0.0,32331,7467504.0,Stealing Home,
0.0,76083,0.0,Tarzan the Fearless,
0.0,32628,0.0,Three Ages,Deuce Bigalow Collection
19000000.0,32669,10000000.0,The Two Jakes,
0.0,18161,0.0,U2: Rattle and Hum,
0.0,31681,0.0,Hell in the Pacific,
0.0,33666,0.0,The Glass Bottom Boat,
0.0,32274,0.0,Cradle Will Rock,
17000000.0,10402,65535067.0,Deuce Bigalow: Male Gigolo,
60000000.0,497,284600000.0,The Green Mile,
24000000.0,1715,88545092.0,The Cider House Rules,
0.0,35118,0.0,Diamonds,
0.0,42739,0.0,The War Zone,
0.0,26162,0.0,The Bat Whispers,Stuart Little Collection
1300000.0,25188,29133000.0,The Last Picture Show,
650000.0,15515,0.0,The 7th Voyage of Sinbad,Fantasia Collection
0.0,75888,0.0,Blood on the Sun,
75000000.0,1439,0.0,Anna and the King,
100000000.0,2277,93700000.0,Bicentennial Man,
133000000.0,10137,300135367.0,Stuart Little,
0.0,10387,0.0,The Emperor and the Assassin,
80000000.0,49948,90874570.0,Fantasia 2000,
37000000.0,334,48451803.0,Magnolia,
14000000.0,30237,206128.0,Onegin,
10000000.0,50116,929606.0,Simpatico,
0.0,46435,0.0,Topsy-Turvy,
0.0,94260,0.0,The Alley Cats,
0.0,22213,0.0,Boiling Point,
0.0,47070,0.0,Brenda Starr,
0.0,36492,28623900.0,Carnal Knowledge,
360000.0,624,0.0,Easy Rider,
0.0,26578,0.0,The Falcon and the Snowman,
0.0,415072,0.0,Hi-Yo Silver,
0.0,43103,0.0,Room at the Top,Friday Collection
0.0,43194,0.0,Ulysses,
55000000.0,9563,100230832.0,Any Given Sunday,
82000000.0,1850,47434430.0,Man on the Moon,
45000000.0,926,90683916.0,Galaxy Quest,
40000000.0,1213,128798265.0,The Talented Mr. Ripley,
11000000.0,10471,59827328.0,Next Friday,
50000000.0,10400,73956241.0,The Hurricane,
25.0,10397,13.0,Angela's Ashes,
24000000.0,20761,8434146.0,Play It to the Bone,
0.0,12524,0.0,Titus,
0.0,28216,507941.0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",
0.0,36773,0.0,The Third Miracle,
0.0,30814,0.0,Montana,
0.0,10219,0.0,Snow Falling on Cedars,
40000000.0,3558,0.0,"Girl, Interrupted",
0.0,104878,0.0,Trans,
0.0,41276,0.0,The Life and Times of Hank Greenberg,
7000000.0,17908,0.0,My Dog Skip,
90000000.0,10384,14828081.0,Supernova,
0.0,125317,0.0,The Quarry,
24554.0,48233,140021.0,The Terrorist,
0.0,10236,45000000.0,The Way We Were,
0.0,71067,0.0,Tess of the Storm Country,
1661530.0,632,0.0,Stalag 17,
0.0,11851,20324096.0,The Presidio,
12000000.0,5924,53267000.0,Papillon,
0.0,33734,0.0,Pal Joey,
0.0,14886,0.0,The Last Detail,
0.0,26617,0.0,Five Easy Pieces,
200000.0,11900,0.0,Even Dwarfs Started Small,
10000000.0,10493,7825000.0,Dead Calm,
0.0,16241,0.0,The Boys from Brazil,
0.0,27632,0.0,Black Sunday,
0.0,22160,0.0,Against All Odds,
0.0,4460,0.0,The Snows of Kilimanjaro,Batman (DC Universe Animated) Collection
0.0,9644,0.0,National Lampoon's Loaded Weapon 1,
0.0,43455,0.0,The Loves of Carmen,
4500000.0,13342,27092880.0,Fast Times at Ridgemont High,
15000000.0,35119,6908797.0,A Cry in the Dark,
0.0,21256,0.0,Born to Win,
6000000.0,14919,5617391.0,Batman: Mask of the Phantasm,
0.0,14040,1400000.0,American Flyers,
0.0,75641,0.0,Voyage of the Damned,
0.0,17343,0.0,Vampyros Lesbos,
0.0,22692,0.0,A Star Is Born,
250000.0,47620,609524.0,Poison,
0.0,2990,29381956.0,Pacific Heights,
0.0,38775,0.0,Night Tide,
0.0,10831,0.0,The Draughtsman's Contract,
0.0,21193,0.0,Carmen,
0.0,33078,0.0,A Zed & Two Noughts,
0.0,16672,0.0,Woman in the Dunes,
9000000.0,10472,0.0,Down to You,
0.0,123277,0.0,Hellhounds on My Trail: The Afterlife of Robert Johnson,
0.0,79474,0.0,"Not Love, Just Frenzy",
0.0,97805,0.0,Wirey Spindell,
0.0,53714,0.0,Another Man's Poison,
0.0,21489,0.0,The Odessa File,
0.0,51392,0.0,The Saphead,
0.0,32600,0.0,Seven Chances,
0.0,110479,0.0,Smashing Time,
0.0,299121,0.0,Train Ride to Hollywood,
0.0,13005,6659377.0,Where the Buffalo Roam,
0.0,65134,0.0,Zachariah,
0.0,121738,0.0,Kestrel's Eye,
15000000.0,18681,0.0,Eye of the Beholder,
36000000.0,75531,3003296.0,Isn't She Great,
0.0,20468,0.0,The Big Tease,
0.0,14521,0.0,The Cup,Sister Act Collection
0.0,46835,0.0,Santitos,Sister Act Collection
0.0,10406,40693477.0,Encino Man,
0.0,14741,102000000.0,The Goodbye Girl,
0.0,32015,0.0,I Am Cuba,
34000000.0,1883,48169908.0,Malcolm X,
31000000.0,2005,231605150.0,Sister Act,
38000000.0,6279,57319029.0,Sister Act 2: Back in the Habit,
11700000.0,11087,88036683.0,The Hand that Rocks the Cradle,
32000000.0,7305,36733909.0,Alive,The Jack Ryan Collection
0.0,24735,0.0,Agnes of God,
31000000.0,9475,134095253.0,Scent of a Woman,
20000000.0,8872,121697323.0,Wayne's World,
0.0,8873,47965000.0,Wayne's World 2,
40000000.0,11287,107458785.0,A League of Their Own,
45000000.0,9869,178051587.0,Patriot Games,
25000000.0,619,411006740.0,The Bodyguard,
55000000.0,9374,149022650.0,Death Becomes Her,
60000000.0,11259,137783840.0,Far and Away,
0.0,8293,25966555.0,Howards End,
0.0,11068,18472850.0,Singles,Mexico Trilogy
10000000.0,1923,4160851.0,Twin Peaks: Fire Walk with Me,
0.0,10158,90753806.0,White Men Can't Jump,
7000000.0,10206,16624456.0,Buffy the Vampire Slayer,
4500000.0,11782,0.0,Hard Boiled,
0.0,10086,0.0,Man Bites Dog,
220000.0,9367,2040920.0,El Mariachi,Scream Collection
0.0,9876,70611210.0,Stop! Or My Mom Will Shoot,
0.0,10326,128000000.0,Forever Young,The Boondock Saints Collection
0.0,16562,25105517.0,The Cutting Edge,
0.0,9609,5471088.0,Of Mice and Men,
1000000.0,12143,2019469.0,Bad Lieutenant,
40000000.0,4234,161834276.0,Scream 3,
16000000.0,9605,48017402.0,Single White Female,
6000000.0,8374,30471.0,The Boondock Saints,
10000000.0,29076,1631839.0,Gun Shy,
0.0,80471,0.0,Beloved/Friend,
0.0,49477,0.0,Gendernauts: A Journey Through Shifting Identities,
0.0,121940,0.0,Knockout,
0.0,28156,0.0,The Baby,
0.0,113096,0.0,The Brandon Teena Story,
0.0,106837,0.0,Different for Girls,
0.0,24349,0.0,Minnie and Moskowitz,
0.0,27841,0.0,They Might Be Giants,
40000000.0,1907,144056873.0,The Beach,
0.0,15489,0.0,Snow Day,
30000000.0,15655,45554533.0,The Tigger Movie,
0.0,68546,0.0,Cotton Mary,
0.0,36210,0.0,Not One Less,
0.0,279444,0.0,Soft Toilet Seats,
200000.0,77908,1160268.0,Trois,
0.0,22342,0.0,The Big Combo,
0.0,96484,0.0,Conceiving Ada,
520000.0,30062,0.0,Eaten Alive,The Chronicles of Riddick Collection
0.0,62463,0.0,Raining Stones,The Whole Nine/Ten Yards Collection
640000.0,25934,0.0,"To Sir, with Love",
0.0,101383,0.0,With Byrd at the South Pole,
26000000.0,14181,28780255.0,Boiler Room,
40000000.0,10385,36037909.0,Hanging Up,
23000000.0,2787,53187659.0,Pitch Black,
41300000.0,2069,106371651.0,The Whole Nine Yards,
0.0,61416,0.0,Beautiful People,
0.0,79515,0.0,Black Tar Heroin: The Dark End of the Street,
0.0,14839,6521083.0,Blue Collar,
0.0,42186,0.0,Bluebeard,
9000000.0,28978,0.0,The Circus,
1500000.0,901,19181.0,City Lights,
0.0,25010,0.0,The Flamingo Kid,
0.0,36208,0.0,A Dog's Life,
250000.0,10098,2500000.0,The Kid,
0.0,18264,0.0,The Man from Laramie,
0.0,291861,0.0,The Wild McCullochs,
0.0,33374,0.0,Class Reunion,
0.0,43368,0.0,The Big Trees,
0.0,127602,0.0,Happy Go Lovely,
42000000.0,2155,32168970.0,Reindeer Games,
35000000.0,11004,0.0,Wonder Boys,
0.0,25212,0.0,Deterrence,
0.0,36048,0.0,Judy Berlin,
0.0,139,0.0,Mifune,
0.0,210307,0.0,The Waiting Game,
6000000.0,47816,9000000.0,3 Strikes,
20000000.0,20682,0.0,Chain of Fools,
16000000.0,25166,15427192.0,Drowning Mona,
25000000.0,1831,24362772.0,The Next Best Thing,
60000000.0,10416,0.0,What Planet Are You From?,
2053648.0,14271,500000.0,Beyond the Mat,
0.0,4816,0.0,Ghost Dog: The Way of the Samurai,
0.0,19958,0.0,The Year My Voice Broke,
0.0,28569,0.0,Splendor in the Grass,
0.0,2193,22587000.0,My Tutor,
0.0,64871,0.0,The Legend of Lobo,
0.0,54575,0.0,The Killing of Sister George,Cross of Iron Collection
0.0,11016,0.0,Key Largo,
0.0,23020,0.0,Jail Bait,
0.0,54195,0.0,It Happened Here,
0.0,139058,0.0,I'll Never Forget What's'isname,
0.0,20423,770132.0,For All Mankind,
6000000.0,10839,0.0,Cross of Iron,
0.0,36489,0.0,Bride of the Monster,
0.0,24481,0.0,Born Yesterday,
12000000.0,11296,1400000.0,Birdy,
0.0,61651,0.0,And God Created Woman,
24500.0,28172,4000000.0,Blood Feast,
0.0,57855,0.0,"Charlie, the Lonesome Cougar",
50000.0,28180,0.0,Color Me Blood Red,
0.0,14280,0.0,Never Cry Wolf,
0.0,72086,0.0,The Night Visitor,
0.0,149687,0.0,The Perils of Pauline,
1500000.0,29478,0.0,A Raisin in the Sun,
65000.0,28177,0.0,Two Thousand Maniacs!,
0.0,64166,0.0,Brown's Requiem,
0.0,73642,0.0,The Closer You Get,
90000000.0,2067,60874615.0,Mission to Mars,
38000000.0,622,58401898.0,The Ninth Gate,
0.0,110666,0.0,Condo Painting,
0.0,28463,0.0,East/West,American Graffiti Collection
0.0,12186,0.0,Defending Your Life,
2300000.0,20283,20000000.0,Breaking Away,
9000000.0,5693,28607524.0,Hoosiers,
7000000.0,287,50888000.0,Bull Durham,
1800000.0,968,46665856.0,Dog Day Afternoon,
777000.0,838,140000000.0,American Graffiti,
0.0,16958,0.0,The Asphalt Jungle,
3750000.0,3114,0.0,The Searchers,
0.0,31938,0.0,The Devil's Brigade,
0.0,12501,0.0,The Big Country,
0.0,22650,0.0,Any Number Can Win,
19000000.0,31618,0.0,Betrayed,
0.0,42232,0.0,Bound for Glory,
0.0,15873,0.0,The Bridge at Remagen,
0.0,26928,0.0,Buck and the Preacher,
800000.0,68427,0.0,Daughters of the Dust,
0.0,25392,0.0,Destination Moon,
0.0,67455,0.0,The Fantastic Night,
0.0,22178,0.0,Hangmen Also Die!,
0.0,48213,0.0,The Ogre,
0.0,35412,0.0,On the Beach,
0.0,43463,0.0,Railroaded!,
0.0,59939,0.0,Slaves to the Underground,
0.0,159727,0.0,Song of Freedom,
0.0,244151,0.0,Big Fella,
0.0,8333,0.0,The Taking of Pelham One Two Three,
0.0,19259,0.0,Volunteers,
40000000.0,820,205405498.0,JFK,
0.0,11718,0.0,Who's Harry Crumb?,
0.0,8989,49998613.0,Harry and the Hendersons,
0.0,32031,0.0,Let's Get Harry,
17000000.0,58048,0.0,Shanghai Surprise,The Muppet Collection
0.0,26827,7305209.0,Who's That Girl,
0.0,11157,0.0,She-Devil,The Muppet Collection
0.0,28370,0.0,Date With an Angel,
18000000.0,918,39321715.0,Blind Date,
12000000.0,61178,5669831.0,Nadine,
0.0,11176,76657000.0,The Muppet Movie,
0.0,14900,0.0,The Great Muppet Caper,
8000000.0,11899,0.0,The Muppets Take Manhattan,
0.0,36536,0.0,Sesame Street Presents Follow That Bird,
0.0,18890,9317021.0,We're Back! A Dinosaur's Story,
0.0,19736,0.0,Baby: Secret of the Lost Legend,
0.0,123047,0.0,Turtle Diary,
0.0,24575,0.0,Raise the Titanic,Final Destination Collection
1805000.0,16535,4905000.0,Titanic,
1680000.0,10971,0.0,A Night to Remember,
0.0,23928,0.0,Captain Horatio Hornblower R.N.,
0.0,31336,0.0,The Carriers Are Waiting,
52000000.0,462,256271286.0,Erin Brockovich,
23000000.0,9532,53302314.0,Final Destination,
0.0,117259,0.0,Soft Fruit,
0.0,78231,0.0,Babymother,
0.0,2383,138241022.0,The Bear,
0.0,25503,0.0,Impact,
0.0,53879,0.0,Love Is a Many-Splendored Thing,
0.0,1396,0.0,Mirror,
1850000.0,11570,0.0,The Crimson Pirate,
16000000.0,1541,45361000.0,Thelma & Louise,
0.0,150043,0.0,Something For Everyone,
0.0,17443,33300000.0,...And Justice for All,
2700000.0,8469,141000000.0,Animal House,
0.0,27995,0.0,She's Gotta Have It,
0.0,36739,0.0,School Daze,
6500000.0,925,37295445.0,Do the Right Thing,Death Wish Collection
10000000.0,41823,16153593.0,Mo' Better Blues,Death Wish Collection
14000000.0,1713,32482682.0,Jungle Fever,Death Wish Collection
0.0,26170,3110000.0,Coogan's Bluff,Death Wish Collection
0.0,30547,0.0,The Champ,Death Wish Collection
500000.0,54825,0.0,Creature Comforts,
3000000.0,13939,22000000.0,Death Wish,
2000000.0,14373,45000000.0,Death Wish 2,
9000000.0,24873,16945171.0,Death Wish 3,Teenage Mutant Ninja Turtles (Original) Collection
0.0,26263,0.0,Death Wish 4: The Crackdown,Teenage Mutant Ninja Turtles (Original) Collection
5000000.0,34746,1702394.0,Death Wish 5: The Face of Death,Teenage Mutant Ninja Turtles (Original) Collection
927262.0,996,2500000.0,Double Indemnity,
0.0,9079,0.0,Dying Young,
6000000.0,1496,1193062.0,Cool as Ice,
13500000.0,1498,202000000.0,Teenage Mutant Ninja Turtles,Bloodsport Collection
25000000.0,1497,78000000.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,
21000000.0,1499,42000000.0,Teenage Mutant Ninja Turtles III,
4200000.0,1880,38376497.0,Red Dawn,
8700000.0,33762,4865912.0,Band of the Hand,
0.0,103960,0.0,Born American,
1500000.0,11690,11806119.0,Bloodsport,Grumpy Old Men Collection
7000000.0,29143,20000000.0,Eyes of Laura Mars,
0.0,35292,0.0,Funny Bones,
0.0,36652,0.0,The Good Earth,
13000000.0,801,123922370.0,"Good Morning, Vietnam",
0.0,104301,0.0,The Good Mother,
0.0,11520,0.0,Grumpy Old Men,
4000000.0,1879,56666667.0,Guess Who's Coming to Dinner,
25000000.0,2085,91036760.0,Romeo Must Die,
0.0,13539,0.0,Here On Earth,
15000000.0,16222,9902115.0,Whatever It Takes,
0.0,109479,0.0,Buddy Boy,
0.0,17078,0.0,The Color of Paradise,
8500000.0,37722,327418.0,Waking the Dead,
0.0,75892,0.0,Blood and Sand,
0.0,33516,0.0,Gothic,
0.0,99008,0.0,Hillbillys in a Haunted House,
250000.0,9960,0.0,Lord of the Flies,
1.0,3082,8500000.0,Modern Times,
0.0,49338,0.0,National Lampoon's Last Resort,
55000000.0,2102,0.0,Solar Crisis,
0.0,52961,0.0,That's Life!,
0.0,12187,16589540.0,Heart and Souls,
2500000.0,24748,10000000.0,Hud,
2000000.0,990,7600000.0,The Hustler,
0.0,1908,0.0,Inherit the Wind,
4000000.0,9764,0.0,Dersu Uzala,
20000000.0,840,303788635.0,Close Encounters of the Third Kind,
0.0,39890,0.0,The City of the Dead,
0.0,42237,0.0,Jonah Who Will Be 25 in the Year 2000,
0.0,26689,0.0,Retroactive,
0.0,25673,0.0,A Place in the Sun,
25000000.0,2291,25965144.0,Jacob's Ladder,
0.0,13531,0.0,Empire Records,
6500000.0,16620,54215416.0,La Bamba,
20000000.0,526,18432000.0,Ladyhawke,
6000000.0,13346,8200000.0,Lucas,
30000000.0,243,47126295.0,High Fidelity,
95000000.0,10501,76432727.0,The Road to El Dorado,
15000000.0,11478,35007180.0,The Skulls,
0.0,96167,0.0,Autopsy,
0.0,24212,0.0,Devil Girl from Mars,
4653000.0,6644,6000000.0,El Dorado,
0.0,41038,0.0,The Hideous Sun Demon,
70000000.0,879,300854823.0,Hook,
300000.0,32613,0.0,Horror Express,
0.0,39406,0.0,My Chauffeur,
0.0,85689,0.0,The Son of the Sheik,
0.0,31624,0.0,Torso,
0.0,17529,14250000.0,True Grit,
0.0,40841,157645.0,Roadside Prophets,
0.0,118098,0.0,Madame Sousatzka,
0.0,1793,0.0,Max Dugan Returns,
2300000.0,11327,35000000.0,Midnight Express,
20000000.0,1700,61276872.0,Misery,
43000000.0,54087,13300000.0,Mr. Saturday Night,
13000000.0,34322,30867525.0,Murphy's Romance,The Odd Couple Collection
0.0,41659,27484464.0,My Life,
0.0,593,0.0,Solaris,
3800000.0,10774,23689877.0,Network,
15000000.0,10083,35509515.0,No Way Out,
0.0,29786,26079312.0,North Dallas Forty,
0.0,11356,44527234.0,The Odd Couple,
3700000.0,10747,31800000.0,The Outlaw Josey Wales,
10000000.0,38809,5241315.0,Black and White,
31000000.0,10559,68106245.0,Frequency,
24000000.0,20697,12372410.0,Ready to Rumble,
24000000.0,2621,36609995.0,Return to Me,
60000000.0,10479,71000000.0,Rules of Engagement,Navarone Collection
0.0,125709,0.0,Joe Gould's Secret,
0.0,49721,369975.0,Me Myself I,
0.0,2006,0.0,"Bell, Book and Candle",
0.0,184885,0.0,The Bells,
5000000.0,46625,0.0,The End of Violence,Arthur Collection
5000000.0,17339,7230000.0,Force 10 from Navarone,Bachelor Party Collection
0.0,26879,0.0,How to Stuff a Wild Bikini,
2800000.0,11305,0.0,Mystery Train,Predator Collection
0.0,48211,0.0,Sacco & Vanzetti,
0.0,28975,0.0,Taffin,
7000000.0,13665,95461682.0,Arthur,
6000000.0,12309,38435947.0,Bachelor Party,
0.0,1552,126297830.0,Parenthood,
18000000.0,106,98235548.0,Predator,
30000000.0,10333,74787599.0,The Prince of Tides,American Psycho Collection
12000000.0,11027,0.0,The Postman Always Rings Twice,
0.0,61560,0.0,Smoking / No Smoking,
0.0,123757,0.0,All the Vermeers in New York,East is East Collection
0.0,27197,0.0,An Actor's Revenge,
43000000.0,10468,0.0,28 Days,
7000000.0,1359,34266564.0,American Psycho,
30000000.0,4967,37036004.0,Keeping the Faith,
0.0,31776,0.0,Where the Money is,
3800000.0,10557,28200000.0,East Is East,
0.0,27745,0.0,The Filth and the Fury,
0.0,19214,0.0,Passion of Mind,
0.0,46686,40717.0,Third World Cop,
0.0,71402,0.0,Coming Apart,
0.0,13776,0.0,Diner,
1400000.0,26291,0.0,Shakes the Clown,
6000000.0,10784,0.0,Cabaret,
980000.0,10242,0.0,What Ever Happened to Baby Jane?,Caddyshack Collection
0.0,27857,0.0,Prick Up Your Ears,
0.0,16347,0.0,Auntie Mame,
5500000.0,4825,0.0,Guys and Dolls,
0.0,11654,5979292.0,The Hunger,
6500000.0,10518,21709020.0,Marathon Man,
6000000.0,11977,39846344.0,Caddyshack,
14000000.0,18041,5108820.0,Gossip,
20000000.0,14736,27728118.0,Love & Basketball,
62000000.0,3536,127666415.0,U-571,
6000000.0,1443,10409377.0,The Virgin Suicides,
20000000.0,10424,11390479.0,Jennifer Eight,The Crow Collection
0.0,80677,0.0,The Law,The Flintstones (Live-Action) Collection
0.0,28971,0.0,Limelight,
0.0,49096,0.0,Empire of Passion,
0.0,310431,0.0,Stacy's Knights,
3000000.0,40562,0.0,Committed,
10000000.0,9456,0.0,The Crow: Salvation,Heart of Gold Collection
83000000.0,889,59468275.0,The Flintstones in Viva Rock Vegas,
15000000.0,10564,33771174.0,Where the Heart Is,
7000000.0,15723,3728888.0,The Big Kahuna,Carnosaur Collection
0.0,19600,0.0,Bossa Nova,Carnosaur Collection
0.0,125537,0.0,Smiling Fish & Goat On Fire,Carnosaur Collection
2500000.0,452,7235.0,The Idiots,
0.0,68170,0.0,The Last September,
4000000.0,36234,0.0,Timecode,
1000000.0,39283,1753979.0,Carnosaur,
0.0,65460,0.0,Carnosaur 2,
0.0,55667,0.0,Carnosaur 3: Primal Species,
0.0,31978,0.0,Defying Gravity,
0.0,12476,0.0,The Hidden,
0.0,5241,1547397.0,Two Moon Junction,
103000000.0,98,457640427.0,Gladiator,
34000000.0,21311,0.0,I Dreamed of Africa,
0.0,47724,0.0,Up at the Villa,The Three Mothers Collection
600000.0,11129,4000000.0,Human Traffic,
0.0,117781,0.0,Black Tights,
0.0,1058,19910002.0,Breathless,
0.0,37112,0.0,The Great Locomotive Chase,
0.0,42159,0.0,The Idolmaker,
3000000.0,16395,0.0,Inferno,Center Stage Collection
0.0,50627,0.0,The King of Marvin Gardens,
0.0,5608,0.0,"The Nibelungs, Tale 1: Siegfried",
160000.0,38925,4000000.0,The Lords of Flatbush,
0.0,13105,64783827.0,Mr. Mom,
0.0,22501,0.0,Time Masters,
44000000.0,5491,21400000.0,Battlefield Earth,
18000000.0,10560,17200925.0,Center Stage,
0.0,19489,0.0,Held Up,
0.0,19419,0.0,Screwed,
3000000.0,23531,0.0,Whipped,
2000000.0,10688,1568749.0,Hamlet,
0.0,17889,0.0,Anchors Aweigh,
0.0,18228,0.0,Blue Hawaii,
0.0,80351,0.0,The Castaway Cowboy,
0.0,18642,0.0,G.I. Blues,
0.0,205054,0.0,The Gay Deceivers,
0.0,39391,0.0,Gypsy,
0.0,18644,0.0,King Creole,
2111250.0,31516,0.0,On the Town,
0.0,45827,0.0,One Little Indian,
6000000.0,5683,40940662.0,Pee-wee's Big Adventure,
0.0,113279,0.0,Regret to Inform,
0.0,2094,3000000.0,Roustabout,Road Trip Collection
0.0,14906,0.0,Saludos Amigos,
0.0,16176,0.0,The Slipper and the Rose,
0.0,52770,0.0,Things Change,
25000000.0,12518,0.0,Honeymoon in Vegas,
127500000.0,10567,354248063.0,Dinosaur,
0.0,10642,0.0,Loser,Mission: Impossible Collection
16000000.0,9285,119754278.0,Road Trip,Shanghai Noon Collection
0.0,10569,0.0,Small Time Crooks,
2500000.0,21879,10000000.0,The Hollywood Knights,
2000000.0,98502,458815.0,The Myth Of Fingerprints,
0.0,21484,0.0,Possession,
0.0,24918,0.0,The Twelve Chairs,
125000000.0,955,546388105.0,Mission: Impossible II,
55000000.0,8584,56932305.0,Shanghai Noon,
0.0,47295,0.0,Better Living Through Circuitry,
0.0,11332,0.0,8 ½ Women,James Bond Collection
30000.0,16093,0.0,Carnival of Souls,
0.0,29372,0.0,Flying Tigers,James Bond Collection
923000.0,962,2500000.0,The Gold Rush,
1000000.0,5483,0.0,Lisa and the Devil,
0.0,21060,0.0,It's in the Water,James Bond Collection
2000000.0,30588,0.0,Monsieur Verdoux,James Bond Collection
6500000.0,668,81974493.0,On Her Majesty's Secret Service,
