id,runtime,title,release_year
162880,9.0,Tell-Tale,2010
63883,105.0,Drama/Mex,2006
8652,95.0,Dream,2008
18897,110.0,Don't Look Back,2009
38027,127.0,Mandingo,1975
52072,130.0,Clouds of May,1999
1787,100.0,Les Biches,1968
32068,102.0,The Scalphunters,1968
48636,104.0,Nekromantik 2,1991
21531,106.0,Barking Dogs Never Bite,2000
108017,55.0,A Man There Was,1917
45009,88.0,Shark in Venice,2008
44999,118.0,Casino Jack and the United States of Money,2010
41142,193.0,Under the North Star,2009
10192,93.0,Shrek Forever After,2010
24663,90.0,The Open Road,2009
24797,90.0,Magic Man,2009
61120,22.0,A Sense of History,1992
62414,60.0,A Hot Dog Program,1999
149511,234.0,The Ashes,1965
33809,119.0,Everyone Else,2009
38780,85.0,Rampage,2009
56809,80.0,Coming Down The Mountain,2007
37711,111.0,Princess Raccoon,2005
110901,139.0,Heat-Haze Theatre,1981
211256,88.0,Children in the Wind,1937
46341,,El próximo Oriente,2006
37414,109.0,The Killer Inside Me,2010
44680,96.0,The Wild Hunt,2009
108705,86.0,Acla's Descent into Floristella,1992
70804,166.0,J'accuse!,1919
51138,93.0,The Moment After 2: The Awakening,2006
26916,106.0,Mercy Streets,2000
16890,95.0,The Guitar,2008
39545,99.0,TiMER,2009
53796,90.0,The Trespasser,1929
42615,91.0,A Woman of Affairs,1928
120529,88.0,Chelsea on the Rocks,2008
34599,113.0,Heart Like A Wheel,1983
47282,357.0,Little Dorrit,1987
16878,101.0,Saving God,2008
13989,102.0,24: Redemption,2008
44534,140.0,Captain from Castile,1947
43780,102.0,One of Our Aircraft Is Missing,1942
31677,95.0,Diary of a Mad Housewife,1970
40819,93.0,Best Worst Movie,2009
68701,90.0,Beetle Queen Conquers Tokyo,2009
43699,90.0,The Deal,2003
45371,93.0,The Special Relationship,2010
109970,98.0,Three Comrades,1938
24021,124.0,The Twilight Saga: Eclipse,2010
36691,90.0,Solitary Man,2009
39334,86.0,Hannah Free,2009
41499,80.0,Bluebeard,2009
40215,96.0,The Betrayal (Nerakhoon),2008
69847,97.0,Wing and a Prayer,1944
33913,94.0,Tomorrow at Dawn,2009
34647,161.0,Enter the Void,2009
18530,101.0,The Cry of the Owl,2009
27865,108.0,The World According to Monsanto,2008
52365,100.0,Dream Wife,1953
51054,98.0,The Slender Thread,1965
32866,104.0,Accident On Hill Road,2009
42891,99.0,Tennessee,2008
10196,103.0,The Last Airbender,2010
21042,136.0,When Father Was Away on Business,1985
37301,95.0,A Big Hand for the Little Lady,1966
91487,122.0,State of Siege,1972
29106,98.0,Whirlpool,1949
51865,104.0,Little Lili,2003
37652,104.0,Didier,1997
4676,110.0,Grande école,2004
28478,114.0,Fat People,2009
51617,115.0,This Happy Breed,1944
3037,89.0,Yella,2007
208478,116.0,Destricted,2006
61302,69.0,Culloden,1964
113012,101.0,Distant Thunder,1973
108788,56.0,Out of Mind: The Stories of H.P. Lovecraft,1998
140172,88.0,Cool Air,2006
59231,101.0,The Rain People,1969
59088,94.0,I Even Met Happy Gypsies,1967
15102,109.0,Endgame,2009
24963,90.0,Dead Air,2009
36962,52.0,Puppetry of the Penis: Live at the Forum,2001
26932,99.0,The Island of Dr. Moreau,1977
40636,151.0,The Rolling Stones: Stones in Exile,2010
2363,112.0,Les Cousins,1959
423917,73.0,Dynamite Girl,1944
34991,88.0,Gumshoe,1971
34703,99.0,Agallas,2009
1896,137.0,Salvador (Puig Antich),2006
39129,93.0,Slam Dunk Ernest,1995
69544,107.0,Secrets of Women,1952
43449,99.0,Romance on the High Seas,1948
76180,151.0,Empire of Dreams: The Story of the Star Wars Trilogy,2004
16023,67.0,South Park: Imaginationland,2008
25903,90.0,Marie and Bruce,2004
153913,90.0,The Intern,2000
25630,96.0,Kurt Cobain: About a Son,2006
28036,82.0,Horror Business,2005
51395,125.0,Hold Back the Dawn,1941
1789,100.0,The Gazebo,1959
74076,98.0,9/11: The Twin Towers,2006
235199,78.0,We Stand Alone Together,2001
34851,107.0,Predators,2010
8471,89.0,Far North,2007
45622,85.0,"Manson, My Name Is Evil",2009
43514,127.0,Thank Your Lucky Stars,1943
87267,132.0,The Fixer,1968
37659,86.0,When You're Strange,2009
166677,95.0,The Flight That Fought Back,2004
23097,103.0,Hell and High Water,1954
44711,112.0,Young Bess,1953
20352,95.0,Despicable Me,2010
150778,126.0,So Proudly We Hail,1943
58781,121.0,31 North 62 East,2009
142052,95.0,Irene in Time,2009
32921,114.0,Captains of the Clouds,1942
24048,93.0,The Front Line,2006
43853,121.0,The Girl of the Golden West,1938
43849,114.0,Sweethearts,1938
27205,148.0,Inception,2010
38365,102.0,Grown Ups,2010
64861,91.0,Thirst,2010
27022,109.0,The Sorcerer's Apprentice,2010
27843,103.0,Tokyo Zombie,2005
80198,97.0,Swedish Auto,2006
16304,104.0,Creepshow 3,2007
37834,109.0,Knight and Day,2010
32395,99.0,The Greatest,2009
26682,95.0,Roadracers,1994
41252,120.0,Raincoat,2004
25914,89.0,The Fastest Gun Alive,1956
4556,135.0,Nightwatching,2007
18680,95.0,Fear City,1984
72356,100.0,Sade,2000
41522,176.0,The Phantom,2009
38575,140.0,The Karate Kid,2010
39037,90.0,The Good Guy,2009
15714,110.0,Like Minds,2006
22556,102.0,The Yellow Handkerchief,2008
49500,183.0,Comrades,1987
54857,0.0,Snake-Crane Secret,1978
110903,128.0,Yumeji,1991
110899,144.0,Zigeunerweisen,1980
39781,106.0,The Kids Are All Right,2010
26350,97.0,Perestroika,2009
100661,89.0,Terror Is a Man,1959
85674,84.0,The Twilight People,1972
73861,104.0,A Serbian Film,2010
61222,98.0,Home,2008
40850,86.0,Cherrybomb,2009
40662,75.0,Batman: Under the Red Hood,2010
59484,129.0,Le Pont du Nord,1982
54198,55.0,My Boy,1921
91470,84.0,Mammy,1930
47508,81.0,The Wizard of Oz,1925
27576,100.0,Salt,2010
86431,90.0,Sinbad,1971
30565,88.0,The Hamster Factor and Other Tales of Twelve Monkeys,1997
42918,85.0,Winnebago Man,2009
1920,83.0,Crime of Passion,1957
53209,78.0,The Patsy,1928
24487,135.0,Passing Strange,2009
39768,94.0,Beware of the Car!,1966
162862,87.0,Peg o' My Heart,1933
134427,77.0,Downstairs,1932
53232,89.0,Five and Ten,1931
37816,87.0,Dark Island,2010
20996,271.0,Smashing Pumpkins: If All Goes Wrong,2008
18968,92.0,Pearl Jam: Immagine in Cornice,2007
31011,156.0,Mr. Nobody,2009
96525,85.0,Music in the Air,1934
1863,109.0,Sunflower,1970
26652,118.0,Play Dirty,1969
65212,142.0,The Silver Chalice,1954
35262,93.0,George Washington Slept Here,1942
37098,40.0,The Last Truck: Closing of a GM Plant,2009
26796,119.0,Telstar: The Joe Meek Story,2009
41163,81.0,In a Day,2006
85023,74.0,A Name for Evil,1973
38778,114.0,Dinner for Schmucks,2010
40428,80.0,8: The Mormon Proposition,2010
104343,94.0,The Man Who Left His Will on Film,1970
104744,96.0,Diary of a Shinjuku Thief,1969
35019,109.0,Nanny McPhee and the Big Bang,2010
17631,75.0,Mid-August Lunch,2008
5899,108.0,The Northerners,1992
18166,127.0,3 Needles,2005
124096,104.0,"Olivier, Olivier",1992
86266,110.0,The Power of Kangwon Province,1998
59881,93.0,Taking Off,1971
17914,100.0,Safe Sex,1999
37766,104.0,Uro,2006
48197,86.0,The Town That Dreaded Sundown,1976
36274,96.0,Deadly Outlaw: Rekka,2002
26584,78.0,North,2009
38022,184.0,Amar Akbar Anthony,1977
32497,97.0,Farsan,2010
90908,105.0,Trans-Europ-Express,1966
45043,112.0,Lies,1999
31262,139.0,The Man from London,2008
21564,91.0,Human Desire,1954
43605,103.0,Treasure Island,1934
20007,98.0,The Bugs Bunny/Road Runner Movie,1979
25335,133.0,Hellsinki,2009
41483,85.0,Here and There,2009
31203,91.0,Little Nicholas,2009
54233,125.0,A Confucian Confusion,1994
27297,73.0,Grotesque,2009
39303,96.0,2:13,2009
21900,85.0,Shifty,2009
37472,109.0,Ip Man 2,2010
29168,0.0,Dr. Moreau's House of Pain,2004
108712,108.0,I Remember,2005
343283,94.0,I Am Maria,1979
63075,90.0,Lucky,2010
38843,103.0,Ramona and Beezus,2010
39008,129.0,The Year of the Hare,1977
49609,98.0,A Yank in the R.A.F.,1941
37950,99.0,Charlie St. Cloud,2010
24122,95.0,The Rebound,2009
27581,107.0,The Other Guys,2010
24508,86.0,The Lineup,1958
41135,82.0,Operation: Endgame,2010
37570,98.0,Love in Another Language,2009
52713,95.0,"Oh, Woe Is Me",1993
5465,96.0,The Million Game,1970
61430,98.0,Affair in Trinidad,1952
45322,61.0,She-Wolf of London,1946
20591,120.0,Cradle of Fear,2001
13221,100.0,The Kautokeino Rebellion,2008
18848,94.0,The Inner Life of Martin Frost,2007
42008,127.0,The Family,1987
77334,124.0,The Terrace,1980
94618,83.0,Dreamboat,1952
102488,85.0,The Desperados,1969
86667,78.0,Grip of the Strangler,1958
76000,126.0,The L-Shaped Room,1962
83360,126.0,North West Mounted Police,1940
98328,109.0,The Great Caruso,1951
33195,99.0,Triage,2009
46011,114.0,Call Me Madam,1953
53190,100.0,The Two Escobars,2010
28426,81.0,Invisible Agent,1942
39414,110.0,Paper Man,2009
42039,82.0,All Tomorrow's Parties,2009
19528,129.0,Invisible Target,2007
37700,105.0,Mr. Bjarnfreðarson,2009
27578,103.0,The Expendables,2010
22538,112.0,Scott Pilgrim vs. the World,2010
97735,100.0,The Spanish Main,1945
45803,81.0,Svengali,1931
112383,96.0,Lampaansyöjät,1972
44629,113.0,Animal Kingdom,2010
44770,80.0,The Exploding Girl,2009
46391,86.0,Prodigal Sons,2008
149114,90.0,Seven Angry Men,1955
30860,117.0,06/05,2004
67367,86.0,The Thorn in the Heart,2009
96108,91.0,See What I'm Saying: The Deaf Entertainers Documentary,2010
30966,100.0,Facing Ali,2009
47477,173.0,The Beast,1996
40818,120.0,Pretty Bird,2008
37951,167.0,Raajneeti,2010
43821,92.0,The Return of Frank James,1940
55971,108.0,Moloch,1999
10271,90.0,The Story Of My Life,2004
17821,90.0,Crossworlds,1996
23759,97.0,Centurion,2010
26280,96.0,I Killed My Mother,2009
39800,97.0,Life During Wartime,2009
8900,113.0,Lion's Den,2008
3476,109.0,That Most Important Thing: Love,1975
9503,149.0,Pope Joan,2009
52270,100.0,Cluny Brown,1946
44737,79.0,Babies,2010
8070,94.0,The Green Room,1978
46334,129.0,Captain Conan,1996
80364,88.0,Easy Living,1937
21001,90.0,Like It Is,1998
171492,125.0,Ankur,1974
79829,67.0,For Neda,2010
39142,85.0,The Battle of the Rails,1946
21781,112.0,Spider Forest,2004
19874,104.0,What Goes Up,2009
44806,90.0,12th & Delaware,2010
132883,84.0,Wonder Bar,1934
43549,96.0,The Experiment,2010
14138,90.0,Black Water,2007
38150,114.0,Heartless,2009
47912,87.0,Smash His Camera,2010
128298,118.0,Chicago,1927
42565,87.0,Underworld,1927
43593,88.0,Piranha 3D,2010
263579,110.0,Milka - A Film About Taboos,1980
1914,95.0,FC Venus,2006
35552,105.0,The Extraordinary Adventures of Adèle Blanc-Sec,2010
44718,103.0,Get Low,2010
67381,159.0,La Danse: The Paris Opera Ballet,2009
26035,92.0,According to Greta,2009
25474,89.0,Accident,2009
16346,95.0,Center Stage : Turn It Up,2008
33774,97.0,Tony Manero,2008
102286,106.0,Fate Is the Hunter,1964
53446,104.0,Blue Skies,1946
108232,101.0,The Mating Season,1951
44533,107.0,Prince of Foxes,1949
15952,90.0,Terribly Happy,2008
39563,88.0,The Eclipse,2009
55520,129.0,Plainlands,1988
41479,96.0,The Joneses,2009
65787,117.0,With a Song in My Heart,1952
51759,107.0,The Love Parade,1929
41248,105.0,The Girl on the Train,2009
29538,140.0,Pyaar Impossible,2010
115109,104.0,The Rains Came,1939
42850,86.0,Children of Invention,2010
31900,130.0,Gainsbourg: A Heroic Life,2010
37842,104.0,Wild Grass,2009
29159,92.0,Giallo,2010
191550,110.0,Gaby: A True Story,1987
122671,110.0,Who Saw Him Die?,1968
42991,123.0,Billy Rose's Jumbo,1962
44140,91.0,Miss Sadie Thompson,1953
42194,92.0,TEKKEN,2010
31443,90.0,The President's Man,2000
33494,108.0,The Wedding Photographer,2009
91873,140.0,Giliap,1975
207937,141.0,Don Quixote,2000
20200,105.0,Narco,2004
37259,100.0,Blood Into Wine,2010
62981,120.0,Deadly Circuit,1983
33682,102.0,Something Like Happiness,2005
79043,150.0,The Story of Marie and Julien,2003
28609,45.0,Dragon Ball Z: Dead Zone,1989
46164,104.0,Retribution,2006
38358,87.0,The Last Exorcism,2010
113458,110.0,Mother Joan of the Angels,1961
42085,105.0,Camila,1984
37581,78.0,Christopher Strong,1933
84701,40.0,San Pietro,1945
32196,90.0,"Dance, Girl, Dance",1940
95597,65.0,Black Girl,1966
55562,123.0,Rosa Luxemburg,1986
49943,83.0,Sisters,2001
27579,104.0,The American,2010
105347,84.0,How Tasty Was My Little Frenchman,1971
77057,97.0,Children of Hiroshima,1952
98636,74.0,Kisses,1957
96451,255.0,If God Is Willing and da Creek Don't Rise,2010
14158,64.0,Jackass 2.5,2007
47670,50.0,The Christmas Toy,1986
55648,79.0,The Wildcat,1921
88034,66.0,The Hypothesis of the Stolen Painting,1978
172535,130.0,The Trials of Oscar Wilde,1960
109466,72.0,Urban Menace,1999
32638,26.0,Cartoon All-Stars to the Rescue,1990
37905,90.0,The Horde,2009
30846,76.0,Burrowing,2009
41210,101.0,The Switch,2010
107983,92.0,Golem,1980
9761,11.0,Elephants Dream,2006
57816,94.0,8th Wonderland,2008
40663,107.0,Gasland,2010
91396,111.0,The Dark Wind,1991
10165,62.0,Fear and Desire,1953
139433,90.0,No One Dies in Lily Dale,2011
121471,75.0,Shouting Fire: Stories from the Edge of Free Speech,2009
103745,0.0,Vesku,2010
54182,103.0,Dirty Ho,1979
39786,83.0,Visual Acoustics,2009
50641,106.0,The End of Poverty?,2008
55403,,Kulkuri ja joutsen,1999
46697,50.0,Hated:  GG Allin & the Murder Junkies,1994
23631,105.0,Machete,2010
41233,107.0,Step Up 3D,2010
17966,81.0,Smart Money,1931
206145,73.0,Tarzan's Magic Fountain,1949
44255,0.0,Off and Running,2009
39240,98.0,The Truth,2010
50338,100.0,The Wedding Song,2008
38073,102.0,Going the Distance,2010
76237,92.0,Bananaz,2008
129467,97.0,Release the Prisoners to Spring,1975
105737,102.0,False as Water,1985
71839,99.0,The Moon Is Blue,1953
109881,101.0,Love Letters,1945
52337,119.0,Pride of the Marines,1945
32194,90.0,Comrade X,1940
80806,122.0,Above and Beyond,1952
44222,86.0,Four Stories of St. Julian,2010
13585,91.0,Bill Bailey: Tinselworm,2008
43790,118.0,Babes on Broadway,1941
30630,113.0,Conquest,1937
36814,91.0,The Street with No Name,1948
32552,85.0,It's a Great Feeling,1949
133792,126.0,The Joker Is Wild,1957
101422,105.0,The Reincarnation of Peter Proud,1975
132859,0.0,"Come On, Rangers",1938
113214,54.0,"Oh, Susanna",1936
33481,119.0,The Worthless,1982
31549,104.0,Blood River,2009
43642,93.0,Abandoned,2010
148482,128.0,The Saimaa Gesture,1981
13209,93.0,Offside,2006
55063,78.0,Still Bill,2010
22681,88.0,Homecoming,2009
39519,105.0,Beach Red,1967
119764,113.0,A Song to Remember,1945
40985,115.0,Arch of Triumph,1948
40264,82.0,Vampires Suck,2010
148175,120.0,Young Again,1986
28938,107.0,Men in the City,2009
268021,86.0,The Theory of Everything,2006
4204,98.0,$5 a Day,2008
35791,97.0,Resident Evil: Afterlife,2010
42430,93.0,Symbol,2009
35716,110.0,Preacher's Kid,2010
37645,115.0,22 Bullets,2010
69119,96.0,Larceny Inc.,1942
24955,128.0,The New Country,2000
32151,93.0,Triangle,2007
55066,95.0,The Eternal,1998
104310,110.0,Oh! Blue Fish Island,1977
124315,112.0,Sopyonje,1993
66701,76.0,Heroes for Sale,1933
43804,95.0,Western Union,1941
15915,108.0,The Pornographer,2001
8886,108.0,Palermo Shooting,2008
46026,73.0,Our Relations,1936
227196,99.0,Freedom Park,2004
148636,98.0,The Hunchback,1997
31428,97.0,Someone's Watching Me!,1978
49813,88.0,Sue,1997
29424,104.0,Hungry Wives,1972
60678,0.0,Prinsessa,2010
39995,92.0,Long Weekend,1978
37799,120.0,The Social Network,2010
138522,105.0,Few of Us,1996
114395,144.0,Juvenile Court,1973
45162,78.0,Superman/Batman: Apocalypse,2010
96172,85.0,Design for Scandal,1941
15527,100.0,Otis,2008
85692,130.0,A Man Vanishes,1967
110748,105.0,History of Postwar Japan as Told by a Bar Hostess,1970
40652,95.0,The Married Woman,1964
23168,125.0,The Town,2010
45884,120.0,Kapo,1960
35956,100.0,The Phenix City Story,1955
85819,93.0,Some Days Are Better Than Others,2011
15834,95.0,Fear Me Not,2008
22476,93.0,Infestation,2009
37059,87.0,2012: Supernova,2009
37735,92.0,Easy A,2010
38167,133.0,Eat Pray Love,2010
38568,84.0,Howl,2010
45778,99.0,Camp Hell,2010
18046,90.0,Blue Gold: World Water Wars,2008
27442,87.0,Senseless,2008
107612,93.0,The Rocket from Calabuch,1956
33729,112.0,Come Blow Your Horn,1963
50356,98.0,Susan Slept Here,1954
43939,107.0,I'm Still Here,2010
46563,135.0,Saratoga Trunk,1945
60076,86.0,Girl 27,2007
15179,103.0,"Patrik, Age 1.5",2008
43949,89.0,Flipped,2010
44992,44.0,Hubble 3D,2010
33909,133.0,Wall Street: Money Never Sleeps,2010
48110,115.0,Phaedra,1962
121154,115.0,Tumbledown,1988
59572,160.0,Buster Keaton: A Hard Act to Follow,1987
207681,100.0,Mister Buddwing,1966
41216,97.0,Legend of the Guardians: The Owls of Ga'Hoole,2010
39691,82.0,Cats & Dogs 2 : The Revenge of Kitty Galore,2010
42530,101.0,What's the Matter with Helen?,1971
43491,135.0,Rhapsody in Blue,1945
43890,101.0,Broadway Melody of 1936,1935
37596,111.0,Boy on a Dolphin,1957
41486,83.0,Lone Wolf and Cub: White Heaven in Hell,1974
41482,89.0,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973
74714,125.0,Diên Biên Phu,1992
35219,95.0,The Missing Person,2009
72913,128.0,Amigo,2010
94959,112.0,"Edward, My Son",1949
22734,102.0,Beneath the 12-Mile Reef,1953
56168,119.0,The Oscar,1966
34145,110.0,The Big Risk,1960
40911,140.0,Monga,2010
54720,129.0,Killing Kasztner,2008
43923,101.0,It's Kind of a Funny Story,2010
5719,92.0,Mudhoney,1965
71575,80.0,Entre Nos,2009
159186,0.0,Just Like Us,2011
2754,100.0,Abel,1986
166204,102.0,Kanchenjungha,1962
40970,88.0,The Jolly Boys' Last Stand,2000
161710,74.0,The Squaw Man,1914
38842,105.0,Middle Men,2009
45261,96.0,(Untitled),2009
73682,92.0,The Paper Will Be Blue,2006
22136,90.0,Ricky,2009
38410,86.0,The Poughkeepsie Tapes,2007
342218,96.0,The Eighth Day,1979
125946,61.0,The Last Letter,2002
154442,105.0,Tree Without Leaves,1986
201695,65.0,Remote Control,1930
25694,76.0,Alice in Wonderland,1933
42318,96.0,Hardcore,2004
36569,78.0,The Crimson Wing: Mystery of the Flamingos,2008
27023,84.0,Saint John of Las Vegas,2009
38961,111.0,Tamara Drewe,2010
56969,132.0,Tere Naam,2003
45077,93.0,Every Day,2010
40599,98.0,Red Canyon,2008
52221,95.0,Loving Leah,2009
165534,86.0,Southbounders,2005
59581,67.0,"Thank You, Mr. Moto",1937
67531,95.0,West Point,1928
125948,95.0,Red Bear,2002
32021,74.0,The Night Strangler,1973
75938,146.0,Twilight's Last Gleaming,1977
706,141.0,Effi Briest,1974
30931,96.0,Dark Night of the Scarecrow,1981
33009,91.0,Remarkable Power,2008
46198,84.0,My Girlfriend's Boyfriend,2010
18178,120.0,Shadows,2007
117211,85.0,Brown of Harvard,1926
41402,116.0,Let Me In,2010
45745,14.0,Sintel,2010
10378,8.0,Big Buck Bunny,2008
39486,123.0,Secretariat,2010
27374,84.0,Lake Mungo,2008
44040,80.0,Devil,2010
12807,86.0,Looking for Cheyenne,2005
38303,105.0,You Again,2010
38408,114.0,Life As We Know It,2010
42296,87.0,Catfish,2010
38031,98.0,You Will Meet a Tall Dark Stranger,2010
28018,87.0,Collision,2009
45729,85.0,Dark House,2009
44113,105.0,Stone,2010
173672,101.0,Hunger,2009
9639,87.0,Grimm Love,2006
43894,105.0,Naughty Marietta,1935
85290,134.0,The Hawaiians,1970
3592,80.0,One Million B.C.,1940
44639,109.0,Inside Job,2010
43619,85.0,Leaving,2009
43933,94.0,Monsters,2010
30071,86.0,Where The Red Fern Grows,2003
17031,90.0,Dragonlance: Dragons Of Autumn Twilight,2008
41994,90.0,David Cross: Bigger and Blackerer,2010
15375,103.0,"Murder, Inc.",1960
45094,107.0,Conviction,2010
70695,90.0,Dirty Girl,2010
38415,82.0,Bran Nue Dae,2009
110502,105.0,The Private War of Major Benson,1955
43369,85.0,The Card,1952
111315,95.0,Merrily We Live,1938
98115,75.0,Harmony and Me,2010
42188,104.0,Never Let Me Go,2010
11567,92.0,The Wedding Party,2005
27441,101.0,Countdown,1968
30036,92.0,Rogue Cop,1954
43187,113.0,That Forsyte Woman,1949
4706,97.0,The Lady Vanishes,1979
9577,95.0,To the Limit,2007
20034,91.0,Hush,2008
41201,80.0,The Illusionist,2010
19597,100.0,The Hedgehog,2009
46847,123.0,Autumn Ball,2007
110790,91.0,"Murder, He Says",1945
16015,116.0,Worlds Apart,2008
20263,93.0,An American Affair,2008
10311,116.0,Martha,1974
50834,125.0,Rooster's Breakfast,2007
16271,87.0,Massacre at Central High,1976
12482,88.0,Love Is Colder Than Death,1970
53486,102.0,The Family Friend,2006
25633,99.0,Party Girl,1958
206577,78.0,J.C. Chavez,2007
166671,5.0,The Long and Short of It,2003
39933,104.0,Toe to Toe,2010
81231,92.0,Konopielka,1982
46756,110.0,The Temptation of St. Tony,2009
46812,81.0,Lost Boys: The Thirst,2010
46837,86.0,Kaboom,2010
76825,108.0,Morning Patrol,1987
16344,155.0,Luck By Chance,2009
38124,105.0,Tales From the Script,2009
60035,88.0,Dreams on Spec,2007
35379,40.0,IMAX Mummies Secrets Of The Pharohs,2007
214430,85.0,Bianca Beauchamp: All Access,2007
41308,130.0,El padrecito,1964
75341,70.0,Budrus,2010
92950,74.0,Wife! Be Like a Rose!,1935
113456,99.0,Adelheid,1970
44549,104.0,PEEPLI [Live],2010
155852,0.0,The Moth,1980
174792,91.0,The Girl Said No,1930
131861,103.0,An American Dream,1966
